,orderdate,stockdate,order_number,product_id,customer_key,territorykey,orderlineitem,orderquantity
22398,2022-05-21,2022-03-07,SO71080,214,22881,6,2,1
22399,2022-05-21,2022-01-31,SO71080,564,22881,6,1,1
22400,2022-05-22,2022-02-23,SO71123,485,15866,6,1,2
22401,2022-05-22,2022-03-28,SO71123,215,15866,6,2,1
22402,2022-05-22,2022-04-13,SO71101,480,12858,8,2,2
22403,2022-05-22,2022-02-14,SO71101,356,12858,8,1,1
22404,2022-05-22,2022-02-14,SO71147,220,11050,9,2,1
22405,2022-05-22,2022-04-13,SO71147,566,11050,9,1,1
22406,2022-05-22,2022-03-05,SO71110,480,26169,4,3,2
22407,2022-05-22,2022-01-30,SO71110,530,26169,4,2,2
22408,2022-05-22,2022-04-25,SO71110,541,26169,4,1,2
22409,2022-05-22,2022-02-14,SO71119,477,20079,1,1,2
22410,2022-05-22,2022-01-30,SO71112,540,25039,1,1,1
22411,2022-05-22,2022-01-24,SO71096,528,16178,9,2,2
22412,2022-05-22,2022-04-06,SO71096,536,16178,9,1,2
22413,2022-05-22,2022-04-17,SO71096,215,16178,9,3,1
22414,2022-05-22,2022-05-01,SO71111,540,25766,1,1,1
22415,2022-05-22,2022-03-05,SO71145,464,23958,7,6,3
22416,2022-05-22,2022-01-23,SO71145,477,23958,7,3,2
22417,2022-05-22,2022-05-01,SO71145,479,23958,7,2,2
22418,2022-05-22,2022-04-24,SO71145,215,23958,7,4,1
22419,2022-05-22,2022-03-31,SO71145,232,23958,7,5,1
22420,2022-05-22,2022-02-08,SO71145,605,23958,7,1,1
22421,2022-05-22,2022-02-15,SO71113,540,24636,1,1,1
22422,2022-05-22,2022-04-27,SO71126,485,19710,6,2,2
22423,2022-05-22,2022-04-08,SO71126,214,19710,6,3,1
22424,2022-05-22,2022-04-04,SO71126,362,19710,6,1,1
22425,2022-05-22,2022-05-03,SO71107,480,11185,6,1,3
22426,2022-05-22,2022-01-29,SO71098,485,19667,9,3,2
22427,2022-05-22,2022-04-05,SO71098,528,19667,9,2,2
22428,2022-05-22,2022-02-16,SO71098,214,19667,9,4,1
22429,2022-05-22,2022-03-07,SO71098,490,19667,9,5,1
22430,2022-05-22,2022-05-04,SO71098,537,19667,9,1,1
22431,2022-05-22,2022-02-27,SO71095,480,15803,9,3,2
22432,2022-05-22,2022-02-01,SO71095,529,15803,9,1,2
22433,2022-05-22,2022-05-06,SO71095,539,15803,9,2,2
22434,2022-05-22,2022-04-01,SO71120,480,22565,8,2,2
22435,2022-05-22,2022-02-23,SO71120,529,22565,8,1,2
22436,2022-05-22,2022-04-01,SO71133,215,15802,9,4,1
22437,2022-05-22,2022-01-29,SO71133,352,15802,9,1,1
22438,2022-05-22,2022-03-30,SO71133,528,15802,9,3,1
22439,2022-05-22,2022-04-18,SO71133,537,15802,9,2,1
22440,2022-05-22,2022-05-04,SO71122,485,12900,4,1,2
22441,2022-05-22,2022-02-17,SO71121,528,11214,1,2,2
22442,2022-05-22,2022-01-26,SO71121,483,11214,1,3,1
22443,2022-05-22,2022-03-14,SO71121,537,11214,1,1,1
22444,2022-05-22,2022-01-23,SO71116,464,11640,6,4,2
22445,2022-05-22,2022-03-22,SO71116,528,11640,6,1,2
22446,2022-05-22,2022-04-27,SO71116,536,11640,6,2,2
22447,2022-05-22,2022-03-26,SO71116,215,11640,6,3,1
22448,2022-05-22,2022-03-05,SO71097,480,15020,9,3,2
22449,2022-05-22,2022-04-19,SO71097,529,15020,9,2,2
22450,2022-05-22,2022-01-28,SO71097,539,15020,9,1,2
22451,2022-05-22,2022-05-06,SO71129,529,26204,9,2,2
22452,2022-05-22,2022-04-09,SO71129,539,26204,9,3,2
22453,2022-05-22,2022-03-20,SO71129,214,26204,9,4,1
22454,2022-05-22,2022-03-23,SO71129,389,26204,9,1,1
22455,2022-05-22,2022-04-11,SO71137,530,27645,4,2,2
22456,2022-05-22,2022-04-30,SO71137,541,27645,4,3,2
22457,2022-05-22,2022-02-12,SO71137,487,27645,4,4,1
22458,2022-05-22,2022-04-27,SO71137,575,27645,4,1,1
22459,2022-05-22,2022-04-22,SO71134,220,27606,1,2,1
22460,2022-05-22,2022-04-19,SO71134,563,27606,1,1,1
22461,2022-05-22,2022-04-05,SO71140,583,17858,6,1,1
22462,2022-05-22,2022-01-24,SO71149,482,13130,9,2,2
22463,2022-05-22,2022-04-27,SO71149,562,13130,9,1,1
22464,2022-05-22,2022-02-18,SO71109,529,29018,4,2,2
22465,2022-05-22,2022-03-16,SO71109,539,29018,4,1,2
22466,2022-05-22,2022-05-04,SO71109,214,29018,4,3,1
22467,2022-05-22,2022-03-30,SO71106,480,27992,1,1,2
22468,2022-05-22,2022-04-15,SO71141,389,25448,10,1,1
22469,2022-05-22,2022-02-05,SO71141,491,25448,10,2,1
22470,2022-05-22,2022-02-07,SO71127,220,18127,10,2,1
22471,2022-05-22,2022-02-14,SO71127,574,18127,10,1,1
22472,2022-05-22,2022-04-15,SO71124,485,19897,4,2,2
22473,2022-05-22,2022-02-05,SO71124,214,19897,4,3,1
22474,2022-05-22,2022-02-03,SO71124,599,19897,4,1,1
22475,2022-05-22,2022-02-17,SO71114,483,24428,4,2,1
22476,2022-05-22,2022-02-06,SO71114,540,24428,4,1,1
22477,2022-05-22,2022-03-16,SO71115,466,24631,4,5,2
22478,2022-05-22,2022-04-25,SO71115,529,24631,4,1,2
22479,2022-05-22,2022-04-19,SO71115,215,24631,4,3,1
22480,2022-05-22,2022-05-05,SO71115,229,24631,4,4,1
22481,2022-05-22,2022-01-23,SO71115,540,24631,4,2,1
22482,2022-05-22,2022-05-04,SO71132,356,11047,9,1,1
22483,2022-05-22,2022-03-10,SO71132,483,11047,9,2,1
22484,2022-05-22,2022-03-09,SO71146,480,22526,10,4,2
22485,2022-05-22,2022-02-17,SO71146,529,22526,10,3,2
22486,2022-05-22,2022-03-06,SO71146,539,22526,10,2,2
22487,2022-05-22,2022-01-27,SO71146,582,22526,10,1,1
22488,2022-05-22,2022-03-15,SO71125,478,17563,4,3,3
22489,2022-05-22,2022-02-23,SO71125,477,17563,4,2,2
22490,2022-05-22,2022-05-01,SO71125,484,17563,4,5,2
22491,2022-05-22,2022-04-14,SO71125,354,17563,4,1,1
22492,2022-05-22,2022-03-25,SO71125,487,17563,4,4,1
22493,2022-05-22,2022-03-27,SO71138,464,27651,4,2,2
22494,2022-05-22,2022-01-30,SO71138,214,27651,4,3,1
22495,2022-05-22,2022-03-23,SO71138,564,27651,4,1,1
22496,2022-05-22,2022-03-19,SO71108,530,28263,1,1,3
22497,2022-05-22,2022-04-20,SO71108,214,28263,1,2,1
22498,2022-05-22,2022-03-29,SO71148,220,13129,9,2,1
22499,2022-05-22,2022-03-05,SO71148,563,13129,9,1,1
22500,2022-05-22,2022-02-20,SO71150,582,19274,8,1,1
22501,2022-05-22,2022-02-17,SO71136,215,28031,4,2,1
22502,2022-05-22,2022-01-29,SO71136,229,28031,4,3,1
22503,2022-05-22,2022-02-12,SO71136,563,28031,4,1,1
22504,2022-05-22,2022-02-22,SO71151,541,13629,9,2,2
22505,2022-05-22,2022-02-27,SO71151,574,13629,9,1,1
22506,2022-05-22,2022-02-25,SO71143,479,27946,10,2,2
22507,2022-05-22,2022-02-10,SO71143,223,27946,10,4,1
22508,2022-05-22,2022-02-12,SO71143,383,27946,10,1,1
22509,2022-05-22,2022-03-31,SO71143,477,27946,10,3,1
22510,2022-05-22,2022-02-16,SO71131,476,15211,9,2,1
22511,2022-05-22,2022-04-09,SO71131,589,15211,9,1,1
22512,2022-05-22,2022-04-04,SO71144,479,25468,8,2,2
22513,2022-05-22,2022-04-11,SO71144,605,25468,8,1,1
22514,2022-05-22,2022-03-16,SO71128,223,12308,7,2,3
22515,2022-05-22,2022-04-27,SO71128,220,12308,7,3,1
22516,2022-05-22,2022-04-23,SO71128,562,12308,7,1,1
22517,2022-05-22,2022-02-22,SO71102,360,20573,7,1,1
22518,2022-05-22,2022-04-04,SO71102,483,20573,7,2,1
22519,2022-05-22,2022-04-06,SO71094,223,11760,9,5,3
22520,2022-05-22,2022-05-01,SO71094,535,11760,9,2,2
22521,2022-05-22,2022-04-17,SO71094,214,11760,9,3,1
22522,2022-05-22,2022-04-11,SO71094,491,11760,9,4,1
22523,2022-05-22,2022-03-12,SO71094,528,11760,9,1,1
22524,2022-05-22,2022-03-05,SO71118,478,11833,6,1,1
22525,2022-05-22,2022-04-07,SO71100,464,12352,9,1,2
22526,2022-05-22,2022-04-29,SO71104,477,18005,8,3,2
22527,2022-05-22,2022-04-05,SO71104,478,18005,8,2,2
22528,2022-05-22,2022-03-09,SO71104,362,18005,8,1,1
22529,2022-05-22,2022-04-18,SO71104,472,18005,8,4,1
22530,2022-05-22,2022-02-07,SO71105,480,11330,6,1,2
22531,2022-05-22,2022-04-28,SO71130,477,26375,9,3,2
22532,2022-05-22,2022-03-18,SO71130,479,26375,9,2,2
22533,2022-05-22,2022-03-06,SO71130,385,26375,9,1,1
22534,2022-05-22,2022-04-25,SO71130,489,26375,9,4,1
22535,2022-05-22,2022-03-04,SO71135,541,27571,4,2,2
22536,2022-05-22,2022-02-13,SO71135,562,27571,4,1,1
22537,2022-05-22,2022-01-24,SO71142,215,21006,8,2,1
22538,2022-05-22,2022-04-05,SO71142,387,21006,8,1,1
22539,2022-05-22,2022-04-04,SO71117,477,14586,6,1,2
22540,2022-05-22,2022-04-07,SO71117,478,14586,6,2,2
22541,2022-05-22,2022-01-26,SO71117,487,14586,6,3,1
22542,2022-05-22,2022-02-07,SO71099,486,13116,9,1,1
22543,2022-05-22,2022-03-16,SO71103,477,14847,10,3,2
22544,2022-05-22,2022-02-13,SO71103,478,14847,10,2,2
22545,2022-05-22,2022-02-08,SO71103,214,14847,10,4,1
22546,2022-05-22,2022-05-06,SO71103,356,14847,10,1,1
22547,2022-05-22,2022-04-06,SO71093,535,13141,9,1,3
22548,2022-05-22,2022-03-28,SO71093,480,13141,9,2,2
22549,2022-05-22,2022-03-23,SO71139,529,23707,1,3,2
22550,2022-05-22,2022-02-27,SO71139,538,23707,1,2,2
22551,2022-05-22,2022-02-05,SO71139,604,23707,1,1,1
22552,2022-05-23,2022-03-06,SO71187,214,27773,7,2,1
22553,2022-05-23,2022-04-15,SO71187,570,27773,7,1,1
22554,2022-05-23,2022-02-12,SO71156,474,26427,9,1,1
22555,2022-05-23,2022-02-19,SO71156,491,26427,9,2,1
22556,2022-05-23,2022-03-29,SO71176,530,27933,7,1,3
22557,2022-05-23,2022-04-09,SO71176,484,27933,7,2,2
22558,2022-05-23,2022-02-06,SO71197,529,21996,9,2,2
22559,2022-05-23,2022-05-01,SO71197,215,21996,9,4,1
22560,2022-05-23,2022-04-04,SO71197,539,21996,9,3,1
22561,2022-05-23,2022-03-24,SO71197,582,21996,9,1,1
22562,2022-05-23,2022-03-11,SO71153,223,11215,6,1,1
22563,2022-05-23,2022-04-10,SO71153,483,11215,6,2,1
22564,2022-05-23,2022-03-27,SO71169,485,15479,1,2,3
22565,2022-05-23,2022-04-24,SO71169,223,15479,1,3,2
22566,2022-05-23,2022-04-17,SO71169,528,15479,1,1,2
22567,2022-05-23,2022-02-02,SO71169,229,15479,1,4,1
22568,2022-05-23,2022-04-12,SO71208,604,23838,4,1,1
22569,2022-05-23,2022-03-08,SO71155,528,22852,9,2,2
22570,2022-05-23,2022-04-10,SO71155,537,22852,9,1,1
22571,2022-05-23,2022-01-25,SO71209,538,23508,1,2,1
22572,2022-05-23,2022-03-15,SO71209,604,23508,1,1,1
22573,2022-05-23,2022-03-20,SO71194,215,26754,9,2,1
22574,2022-05-23,2022-03-21,SO71194,381,26754,9,1,1
22575,2022-05-23,2022-01-27,SO71212,223,23855,4,4,2
22576,2022-05-23,2022-03-26,SO71212,538,23855,4,2,2
22577,2022-05-23,2022-04-10,SO71212,490,23855,4,3,1
22578,2022-05-23,2022-03-04,SO71212,605,23855,4,1,1
22579,2022-05-23,2022-02-05,SO71207,477,17656,6,3,2
22580,2022-05-23,2022-03-29,SO71207,462,17656,6,4,1
22581,2022-05-23,2022-05-07,SO71207,479,17656,6,2,1
22582,2022-05-23,2022-03-03,SO71207,584,17656,6,1,1
22583,2022-05-23,2022-04-01,SO71206,215,23836,4,2,1
22584,2022-05-23,2022-03-22,SO71206,466,23836,4,3,1
22585,2022-05-23,2022-04-05,SO71206,604,23836,4,1,1
22586,2022-05-23,2022-02-01,SO71219,480,19188,8,4,3
22587,2022-05-23,2022-04-14,SO71219,529,19188,8,3,2
22588,2022-05-23,2022-02-24,SO71219,539,19188,8,2,2
22589,2022-05-23,2022-01-30,SO71219,582,19188,8,1,1
22590,2022-05-23,2022-02-03,SO71199,381,26440,9,1,1
22591,2022-05-23,2022-04-29,SO71199,491,26440,9,2,1
22592,2022-05-23,2022-04-09,SO71189,214,29366,10,2,1
22593,2022-05-23,2022-04-03,SO71189,576,29366,10,1,1
22594,2022-05-23,2022-03-29,SO71215,471,28428,10,2,1
22595,2022-05-23,2022-02-04,SO71215,604,28428,10,1,1
22596,2022-05-23,2022-03-19,SO71182,528,15323,6,2,2
22597,2022-05-23,2022-02-20,SO71182,536,15323,6,3,2
22598,2022-05-23,2022-02-24,SO71182,590,15323,6,1,1
22599,2022-05-23,2022-01-24,SO71184,477,15409,1,3,2
22600,2022-05-23,2022-03-22,SO71184,478,15409,1,2,2
22601,2022-05-23,2022-04-07,SO71184,588,15409,1,1,1
22602,2022-05-23,2022-04-20,SO71203,482,27621,4,2,2
22603,2022-05-23,2022-04-23,SO71203,561,27621,4,1,1
22604,2022-05-23,2022-03-09,SO71163,529,25167,4,2,2
22605,2022-05-23,2022-01-29,SO71163,215,25167,4,3,1
22606,2022-05-23,2022-04-17,SO71163,540,25167,4,1,1
22607,2022-05-23,2022-03-04,SO71175,478,12403,10,1,2
22608,2022-05-23,2022-04-06,SO71175,480,12403,10,3,2
22609,2022-05-23,2022-04-19,SO71175,487,12403,10,2,1
22610,2022-05-23,2022-02-08,SO71202,215,27572,4,2,1
22611,2022-05-23,2022-04-01,SO71202,574,27572,4,1,1
22612,2022-05-23,2022-02-24,SO71204,220,27646,4,2,1
22613,2022-05-23,2022-03-21,SO71204,575,27646,4,1,1
22614,2022-05-23,2022-03-14,SO71205,481,28030,1,2,1
22615,2022-05-23,2022-04-11,SO71205,573,28030,1,1,1
22616,2022-05-23,2022-04-10,SO71216,214,25303,8,2,1
22617,2022-05-23,2022-04-19,SO71216,605,25303,8,1,1
22618,2022-05-23,2022-03-15,SO71173,232,14934,10,2,1
22619,2022-05-23,2022-04-25,SO71173,475,14934,10,1,1
22620,2022-05-23,2022-03-24,SO71157,529,26186,9,1,2
22621,2022-05-23,2022-03-20,SO71157,214,26186,9,2,1
22622,2022-05-23,2022-02-20,SO71171,480,15298,1,2,2
22623,2022-05-23,2022-03-03,SO71171,528,15298,1,1,1
22624,2022-05-23,2022-01-27,SO71191,481,12291,8,2,1
22625,2022-05-23,2022-05-04,SO71191,575,12291,8,1,1
22626,2022-05-23,2022-02-11,SO71198,477,22031,9,3,2
22627,2022-05-23,2022-04-01,SO71198,479,22031,9,2,2
22628,2022-05-23,2022-03-10,SO71198,583,22031,9,1,1
22629,2022-05-23,2022-02-05,SO71186,352,13161,1,1,1
22630,2022-05-23,2022-02-16,SO71186,485,13161,1,2,1
22631,2022-05-23,2022-04-11,SO71179,528,15162,6,2,2
22632,2022-05-23,2022-05-07,SO71179,214,15162,6,3,1
22633,2022-05-23,2022-04-21,SO71179,537,15162,6,1,1
22634,2022-05-23,2022-04-02,SO71192,215,26160,9,2,1
22635,2022-05-23,2022-04-15,SO71192,389,26160,9,1,1
22636,2022-05-23,2022-05-05,SO71170,485,19026,6,1,2
22637,2022-05-23,2022-03-02,SO71170,491,19026,6,2,1
22638,2022-05-23,2022-04-18,SO71167,476,18843,1,1,1
22639,2022-05-23,2022-01-31,SO71162,483,12175,4,1,1
22640,2022-05-23,2022-03-19,SO71166,476,15974,6,1,1
22641,2022-05-23,2022-02-23,SO71183,485,13384,1,2,3
22642,2022-05-23,2022-03-31,SO71183,229,13384,1,3,1
22643,2022-05-23,2022-03-05,SO71183,354,13384,1,1,1
22644,2022-05-23,2022-03-27,SO71165,478,21503,1,2,2
22645,2022-05-23,2022-03-31,SO71165,215,21503,1,3,1
22646,2022-05-23,2022-04-13,SO71165,477,21503,1,1,1
22647,2022-05-23,2022-04-25,SO71218,464,29314,9,2,3
22648,2022-05-23,2022-04-30,SO71218,606,29314,9,1,1
22649,2022-05-23,2022-03-30,SO71178,530,13500,8,1,2
22650,2022-05-23,2022-02-23,SO71178,220,13500,8,2,1
22651,2022-05-23,2022-01-31,SO71200,480,26252,4,4,2
22652,2022-05-23,2022-04-23,SO71200,530,26252,4,3,2
22653,2022-05-23,2022-03-03,SO71200,541,26252,4,2,2
22654,2022-05-23,2022-04-12,SO71200,577,26252,4,1,1
22655,2022-05-23,2022-01-29,SO71159,483,13627,9,1,1
22656,2022-05-23,2022-03-23,SO71172,528,17874,7,2,2
22657,2022-05-23,2022-03-09,SO71172,536,17874,7,1,2
22658,2022-05-23,2022-04-12,SO71190,214,12301,7,2,1
22659,2022-05-23,2022-04-15,SO71190,561,12301,7,1,1
22660,2022-05-23,2022-04-01,SO71201,477,26093,4,2,3
22661,2022-05-23,2022-04-13,SO71201,479,26093,4,3,2
22662,2022-05-23,2022-03-22,SO71201,488,26093,4,4,1
22663,2022-05-23,2022-04-19,SO71201,577,26093,4,1,1
22664,2022-05-23,2022-04-29,SO71193,479,26422,9,2,2
22665,2022-05-23,2022-03-31,SO71193,385,26422,9,1,1
22666,2022-05-23,2022-02-23,SO71193,473,26422,9,4,1
22667,2022-05-23,2022-04-11,SO71193,477,26422,9,3,1
22668,2022-05-23,2022-04-13,SO71161,215,19945,7,2,1
22669,2022-05-23,2022-03-16,SO71161,356,19945,7,1,1
22670,2022-05-23,2022-03-28,SO71185,462,17135,1,3,2
22671,2022-05-23,2022-04-10,SO71185,220,17135,1,2,1
22672,2022-05-23,2022-04-30,SO71185,354,17135,1,1,1
22673,2022-05-23,2022-03-05,SO71196,479,18335,9,2,2
22674,2022-05-23,2022-02-02,SO71196,379,18335,9,1,1
22675,2022-05-23,2022-03-06,SO71196,477,18335,9,3,1
22676,2022-05-23,2022-04-24,SO71158,223,13002,9,3,2
22677,2022-05-23,2022-04-19,SO71158,529,13002,9,1,2
22678,2022-05-23,2022-02-23,SO71158,215,13002,9,2,1
22679,2022-05-23,2022-02-03,SO71158,489,13002,9,4,1
22680,2022-05-23,2022-01-25,SO71152,535,13040,9,1,2
22681,2022-05-23,2022-03-17,SO71152,214,13040,9,2,1
22682,2022-05-23,2022-02-07,SO71177,530,17757,10,1,2
22683,2022-05-23,2022-02-27,SO71177,232,17757,10,2,1
22684,2022-05-23,2022-05-07,SO71213,583,18679,1,1,1
22685,2022-05-23,2022-04-11,SO71188,481,27784,7,2,2
22686,2022-05-23,2022-01-30,SO71188,572,27784,7,1,1
22687,2022-05-23,2022-01-24,SO71211,606,23499,4,1,1
22688,2022-05-23,2022-03-16,SO71210,606,23480,1,1,1
22689,2022-05-23,2022-02-28,SO71164,536,13071,6,1,2
22690,2022-05-23,2022-03-09,SO71180,528,12434,1,2,2
22691,2022-05-23,2022-02-19,SO71180,215,12434,1,3,1
22692,2022-05-23,2022-02-20,SO71180,537,12434,1,1,1
22693,2022-05-23,2022-03-19,SO71154,538,25140,9,1,2
22694,2022-05-23,2022-03-09,SO71181,215,11569,10,1,1
22695,2022-05-23,2022-03-04,SO71174,477,22662,10,1,2
22696,2022-05-23,2022-02-17,SO71214,223,12123,10,5,3
22697,2022-05-23,2022-03-02,SO71214,538,12123,10,2,3
22698,2022-05-23,2022-01-31,SO71214,214,12123,10,4,1
22699,2022-05-23,2022-02-17,SO71214,235,12123,10,6,1
22700,2022-05-23,2022-02-17,SO71214,529,12123,10,3,1
22701,2022-05-23,2022-05-04,SO71214,605,12123,10,1,1
22702,2022-05-23,2022-03-02,SO71195,477,21974,9,3,3
22703,2022-05-23,2022-04-04,SO71195,462,21974,9,4,2
22704,2022-05-23,2022-04-25,SO71195,479,21974,9,2,2
22705,2022-05-23,2022-04-15,SO71195,375,21974,9,1,1
22706,2022-05-23,2022-01-26,SO71217,479,13160,9,2,2
22707,2022-05-23,2022-04-03,SO71217,561,13160,9,1,1
22708,2022-05-23,2022-01-24,SO71168,214,26456,6,2,1
22709,2022-05-23,2022-04-26,SO71168,477,26456,6,1,1
22710,2022-05-24,2022-04-11,SO71276,479,21660,4,2,2
22711,2022-05-24,2022-03-25,SO71276,385,21660,4,1,1
22712,2022-05-24,2022-03-08,SO71276,477,21660,4,3,1
22713,2022-05-24,2022-03-19,SO71272,479,20091,4,2,3
22714,2022-05-24,2022-05-01,SO71272,223,20091,4,3,1
22715,2022-05-24,2022-03-09,SO71272,477,20091,4,4,1
22716,2022-05-24,2022-04-04,SO71272,584,20091,4,1,1
22717,2022-05-24,2022-04-29,SO71273,477,20076,4,3,2
22718,2022-05-24,2022-02-06,SO71273,479,20076,4,2,2
22719,2022-05-24,2022-04-07,SO71273,605,20076,4,1,1
22720,2022-05-24,2022-02-24,SO71238,462,16117,1,4,2
22721,2022-05-24,2022-04-24,SO71238,485,16117,1,2,2
22722,2022-05-24,2022-04-29,SO71238,214,16117,1,3,1
22723,2022-05-24,2022-01-26,SO71238,528,16117,1,1,1
22724,2022-05-24,2022-03-27,SO71278,481,13139,9,2,2
22725,2022-05-24,2022-04-23,SO71278,562,13139,9,1,1
22726,2022-05-24,2022-04-25,SO71237,485,17619,6,3,2
22727,2022-05-24,2022-02-04,SO71237,528,17619,6,1,2
22728,2022-05-24,2022-02-19,SO71237,536,17619,6,2,2
22729,2022-05-24,2022-02-23,SO71237,214,17619,6,4,1
22730,2022-05-24,2022-04-16,SO71224,530,14313,9,1,2
22731,2022-05-24,2022-04-01,SO71224,220,14313,9,2,1
22732,2022-05-24,2022-01-30,SO71227,229,14798,7,2,1
22733,2022-05-24,2022-02-21,SO71227,590,14798,7,1,1
22734,2022-05-24,2022-02-03,SO71239,476,14552,10,1,1
22735,2022-05-24,2022-01-25,SO71223,538,18451,9,2,2
22736,2022-05-24,2022-01-29,SO71223,235,18451,9,3,1
22737,2022-05-24,2022-05-04,SO71223,529,18451,9,1,1
22738,2022-05-24,2022-04-21,SO71254,475,18954,4,2,1
22739,2022-05-24,2022-03-15,SO71254,489,18954,4,3,1
22740,2022-05-24,2022-03-27,SO71254,588,18954,4,1,1
22741,2022-05-24,2022-04-09,SO71228,484,14819,8,2,2
22742,2022-05-24,2022-03-30,SO71228,589,14819,8,1,1
22743,2022-05-24,2022-02-25,SO71225,528,25248,9,1,2
22744,2022-05-24,2022-03-13,SO71225,214,25248,9,2,1
22745,2022-05-24,2022-03-19,SO71255,354,13401,4,1,1
22746,2022-05-24,2022-01-29,SO71255,537,13401,4,2,1
22747,2022-05-24,2022-01-30,SO71242,464,17817,8,2,2
22748,2022-05-24,2022-05-06,SO71242,535,17817,8,1,2
22749,2022-05-24,2022-02-12,SO71257,482,17264,1,3,2
22750,2022-05-24,2022-03-26,SO71257,485,17264,1,2,2
22751,2022-05-24,2022-02-26,SO71257,358,17264,1,1,1
22752,2022-05-24,2022-05-06,SO71221,528,16179,9,2,3
22753,2022-05-24,2022-02-17,SO71221,536,16179,9,1,3
22754,2022-05-24,2022-04-15,SO71221,480,16179,9,3,2
22755,2022-05-24,2022-03-16,SO71222,477,17327,9,3,3
22756,2022-05-24,2022-03-15,SO71222,478,17327,9,2,2
22757,2022-05-24,2022-03-19,SO71222,485,17327,9,1,2
22758,2022-05-24,2022-03-28,SO71222,489,17327,9,4,1
22759,2022-05-24,2022-03-10,SO71220,482,11502,6,2,3
22760,2022-05-24,2022-02-15,SO71220,215,11502,6,1,1
22761,2022-05-24,2022-03-31,SO71233,223,11505,6,2,2
22762,2022-05-24,2022-04-25,SO71233,491,11505,6,1,1
22763,2022-05-24,2022-02-12,SO71247,223,12536,8,1,2
22764,2022-05-24,2022-05-03,SO71251,477,19855,6,3,2
22765,2022-05-24,2022-04-28,SO71251,478,19855,6,2,2
22766,2022-05-24,2022-05-05,SO71251,358,19855,6,1,1
22767,2022-05-24,2022-04-05,SO71243,528,20056,8,2,3
22768,2022-05-24,2022-03-24,SO71243,536,20056,8,1,2
22769,2022-05-24,2022-02-09,SO71243,214,20056,8,3,1
22770,2022-05-24,2022-04-11,SO71243,226,20056,8,4,1
22771,2022-05-24,2022-04-04,SO71243,464,20056,8,5,1
22772,2022-05-24,2022-03-16,SO71236,528,11875,6,2,3
22773,2022-05-24,2022-02-21,SO71236,536,11875,6,1,3
22774,2022-05-24,2022-02-12,SO71236,487,11875,6,3,1
22775,2022-05-24,2022-04-14,SO71246,477,13096,6,5,2
22776,2022-05-24,2022-01-25,SO71246,478,13096,6,4,2
22777,2022-05-24,2022-02-11,SO71246,485,13096,6,3,2
22778,2022-05-24,2022-05-09,SO71246,528,13096,6,2,2
22779,2022-05-24,2022-03-11,SO71246,471,13096,6,6,1
22780,2022-05-24,2022-03-10,SO71246,537,13096,6,1,1
22781,2022-05-24,2022-03-07,SO71249,488,19995,4,2,1
22782,2022-05-24,2022-04-27,SO71249,591,19995,4,1,1
22783,2022-05-24,2022-01-25,SO71274,214,20078,1,2,1
22784,2022-05-24,2022-02-03,SO71274,489,20078,1,3,1
22785,2022-05-24,2022-04-08,SO71274,605,20078,1,1,1
22786,2022-05-24,2022-03-15,SO71244,477,24566,10,1,1
22787,2022-05-24,2022-02-28,SO71280,583,19174,7,1,1
22788,2022-05-24,2022-02-15,SO71229,477,12825,8,3,2
22789,2022-05-24,2022-05-07,SO71229,215,12825,8,4,1
22790,2022-05-24,2022-02-05,SO71229,352,12825,8,1,1
22791,2022-05-24,2022-04-28,SO71229,478,12825,8,2,1
22792,2022-05-24,2022-03-12,SO71232,223,11713,1,2,2
22793,2022-05-24,2022-04-01,SO71232,491,11713,1,1,1
22794,2022-05-24,2022-02-16,SO71245,529,26901,10,1,3
22795,2022-05-24,2022-03-09,SO71226,223,15021,9,1,3
22796,2022-05-24,2022-02-25,SO71252,485,17524,4,2,2
22797,2022-05-24,2022-02-22,SO71252,358,17524,4,1,1
22798,2022-05-24,2022-04-29,SO71270,477,11084,1,3,2
22799,2022-05-24,2022-04-02,SO71270,479,11084,1,2,2
22800,2022-05-24,2022-04-08,SO71270,570,11084,1,1,1
22801,2022-05-24,2022-03-07,SO71235,539,11203,6,1,2
22802,2022-05-24,2022-02-19,SO71235,480,11203,6,2,1
22803,2022-05-24,2022-04-15,SO71277,215,21596,1,2,1
22804,2022-05-24,2022-04-17,SO71277,389,21596,1,1,1
22805,2022-05-24,2022-03-01,SO71253,485,18788,6,2,2
22806,2022-05-24,2022-03-26,SO71253,220,18788,6,3,1
22807,2022-05-24,2022-01-31,SO71253,362,18788,6,1,1
22808,2022-05-24,2022-03-09,SO71268,485,13107,9,2,2
22809,2022-05-24,2022-04-08,SO71268,214,13107,9,3,1
22810,2022-05-24,2022-05-05,SO71268,358,13107,9,1,1
22811,2022-05-24,2022-03-15,SO71234,538,11176,6,1,3
22812,2022-05-24,2022-04-14,SO71240,485,21464,6,1,3
22813,2022-05-24,2022-04-15,SO71240,487,21464,6,2,1
22814,2022-05-24,2022-02-06,SO71231,462,17986,8,4,3
22815,2022-05-24,2022-01-28,SO71231,477,17986,8,3,2
22816,2022-05-24,2022-02-09,SO71231,478,17986,8,2,2
22817,2022-05-24,2022-01-25,SO71231,356,17986,8,1,1
22818,2022-05-24,2022-03-01,SO71264,215,21994,9,2,1
22819,2022-05-24,2022-02-14,SO71264,377,21994,9,1,1
