freq,qty_sum,n_products,revenue_sum,avg_price,avg_margin,returns_total,age,annual_income,number_dependents,education_level,occupation,marital_status,homeowner,orders_2020,orders_2021,orders_trend,value_per_order,returns_rate,margin_x_returns
1,2,2,1048.5048,524.2524,0.3400003744749549,37.0,57,40000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,1048.5048,1.0,0.0
1,9,4,2134.0582,355.67636666666664,0.5983863166890994,703.0,67,40000.0,1.0,Partial College,Clerical,M,Y,1.0,0.0,-1.0,2134.0582,1.0,0.0
1,7,2,48.6142,12.15355,0.6301189991220039,585.0,53,60000.0,1.0,Graduate Degree,Professional,M,Y,0.0,0.0,0.0,48.6142,1.0,0.0
1,8,1,115.96,28.99,0.5874996284201274,180.0,72,90000.0,4.0,High School,Management,S,Y,0.0,0.0,0.0,115.96,1.0,0.0
1,4,2,24.27,12.135,0.6259917213345996,262.0,53,20000.0,0.0,Partial College,Manual,S,N,0.0,1.0,1.0,24.27,1.0,0.0
1,11,3,186.95,46.7375,0.6259996819257898,361.0,51,80000.0,1.0,Graduate Degree,Professional,M,Y,0.0,1.0,1.0,186.95,1.0,0.0
1,2,2,2438.06,1219.03,0.3042000025167047,38.0,70,70000.0,4.0,Partial College,Professional,M,Y,0.0,1.0,1.0,2438.06,1.0,0.0
1,9,4,2132.7124,355.45206666666667,0.6011365146504284,698.0,58,90000.0,5.0,Partial College,Professional,M,Y,0.0,1.0,1.0,2132.7124,1.0,0.0
1,8,4,2095.0438000000004,523.7609500000001,0.5130819577778271,529.0,51,120000.0,0.0,Partial High School,Management,M,Y,0.0,1.0,1.0,2095.0438000000004,1.0,0.0
1,16,4,693.44,99.06285714285715,0.5385300138684149,398.0,57,30000.0,2.0,Partial College,Clerical,S,Y,0.0,0.0,0.0,693.44,1.0,0.0
1,4,2,10.24,5.12,0.6259912663755458,219.0,52,50000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,1.0,1.0,10.24,1.0,0.0
1,15,2,104.94,17.49,0.6259953250950049,612.0,49,40000.0,1.0,Graduate Degree,Skilled Manual,S,Y,0.0,0.0,0.0,104.94,1.0,0.0
1,2,2,1035.4275,517.71375,0.5103072562334431,122.0,73,60000.0,2.0,Bachelors,Management,M,Y,0.0,0.0,0.0,1035.4275,1.0,0.0
2,12,4,176.26,35.251999999999995,0.6259916969309799,881.0,43,30000.0,0.0,Partial High School,Clerical,S,N,0.0,0.0,0.0,88.13,1.0,0.0
1,4,2,38.6342,19.3171,0.6342460142760717,177.0,68,70000.0,3.0,Partial High School,Skilled Manual,S,N,0.0,0.0,0.0,38.6342,1.0,0.0
1,4,3,71.58000000000001,23.860000000000003,0.6259962772511921,266.0,58,90000.0,5.0,Partial College,Professional,M,Y,0.0,0.0,0.0,71.58000000000001,1.0,0.0
1,13,3,123.24,20.54,0.6259872583595139,420.0,61,10000.0,1.0,Bachelors,Manual,M,Y,0.0,0.0,0.0,123.24,1.0,0.0
1,7,4,2362.3544,393.72573333333327,0.4543982196724416,238.0,69,120000.0,2.0,Bachelors,Management,S,N,0.0,0.0,0.0,2362.3544,1.0,0.0
1,8,3,188.7016,37.74032,0.5456997376450243,141.0,85,50000.0,3.0,Graduate Degree,Management,S,N,0.0,0.0,0.0,188.7016,1.0,0.0
1,8,4,2406.0,601.5,0.564096884903284,439.0,52,40000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,2406.0,1.0,0.0
1,1,1,1000.4375,1000.4375,0.5874996284201274,16.0,66,80000.0,2.0,High School,Skilled Manual,S,Y,1.0,0.0,-1.0,1000.4375,1.0,0.0
1,6,4,1063.0617,265.765425,0.5722760186329869,252.0,68,40000.0,1.0,Partial College,Clerical,M,Y,0.0,0.0,0.0,1063.0617,1.0,0.0
1,7,5,2147.1355,429.4271,0.535666060533935,586.0,89,50000.0,2.0,Graduate Degree,Management,S,Y,0.0,0.0,0.0,2147.1355,1.0,0.0
1,8,4,1723.6142,430.90355,0.4888960791444315,474.0,56,60000.0,3.0,Bachelors,Skilled Manual,S,Y,0.0,0.0,0.0,1723.6142,1.0,0.0
1,20,4,1874.89,170.44454545454548,0.5135411418180141,625.0,70,70000.0,2.0,Partial High School,Skilled Manual,M,Y,0.0,0.0,0.0,1874.89,1.0,0.0
1,5,3,83.6142,16.722839999999998,0.629295199297603,665.0,51,60000.0,1.0,Graduate Degree,Professional,M,Y,0.0,1.0,1.0,83.6142,1.0,0.0
1,4,2,33.6442,33.6442,0.6425000445842077,122.0,65,70000.0,2.0,Partial College,Professional,M,Y,0.0,1.0,1.0,33.6442,1.0,0.0
1,7,3,554.96,138.74,0.5831119716423161,700.0,42,10000.0,0.0,Partial College,Manual,M,N,1.0,0.0,-1.0,554.96,1.0,0.0
1,1,1,69.99,69.99,0.6259994284897843,33.0,64,70000.0,5.0,Graduate Degree,Professional,M,Y,0.0,0.0,0.0,69.99,1.0,0.0
1,3,2,85.48,42.74,0.6260004549590538,104.0,72,70000.0,4.0,Partial College,Professional,M,Y,0.0,0.0,0.0,85.48,1.0,0.0
1,2,1,21.98,21.98,0.6260009099181074,91.0,59,60000.0,5.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,21.98,1.0,0.0
1,2,2,2084.0982,1042.0491,0.5431715457072774,116.0,70,60000.0,3.0,High School,Professional,M,Y,1.0,0.0,-1.0,2084.0982,1.0,0.0
1,1,1,32.6,32.6,0.626,52.0,47,40000.0,0.0,Partial College,Skilled Manual,S,Y,0.0,0.0,0.0,32.6,1.0,0.0
1,3,1,2.29,2.29,0.6259825327510917,171.0,65,70000.0,1.0,Partial College,Skilled Manual,M,Y,0.0,0.0,0.0,2.29,1.0,0.0
1,11,3,124.94,20.82333333333333,0.6259944158767883,486.0,47,30000.0,0.0,Partial College,Clerical,S,Y,0.0,0.0,0.0,124.94,1.0,0.0
2,15,4,54.95,10.99,0.6259933585375953,878.0,44,30000.0,4.0,Partial College,Clerical,M,N,0.0,0.0,0.0,27.475,1.0,0.0
1,3,2,58.98,29.49,0.427995991983968,304.0,66,30000.0,2.0,High School,Skilled Manual,M,Y,0.0,0.0,0.0,58.98,1.0,0.0
1,10,4,1798.92,224.865,0.5275981940460603,635.0,63,40000.0,2.0,Partial College,Clerical,S,N,0.0,0.0,0.0,1798.92,1.0,0.0
1,6,1,70.6443,23.5481,0.5874996284201274,78.0,55,90000.0,4.0,Bachelors,Professional,M,Y,0.0,1.0,1.0,70.6443,1.0,0.0
1,8,2,17.26,4.315,0.6259896211637248,648.0,58,120000.0,4.0,Partial College,Professional,M,Y,0.0,0.0,0.0,17.26,1.0,0.0
1,5,2,4035.3942,807.0788399999999,0.4441925334373638,196.0,58,40000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,4035.3942,1.0,0.0
1,9,2,1694.97,564.99,0.4544719375564169,225.0,55,60000.0,2.0,Bachelors,Professional,S,Y,0.0,1.0,1.0,1694.97,1.0,0.0
1,5,2,2500.03,500.006,0.3784000050334093,185.0,50,70000.0,1.0,Graduate Degree,Professional,S,N,1.0,0.0,-1.0,2500.03,1.0,0.0
1,1,1,742.35,742.35,0.3783999461170607,1.0,58,150000.0,1.0,Bachelors,Management,S,N,1.0,0.0,-1.0,742.35,1.0,0.0
1,2,1,7.95,7.95,0.626,48.0,57,80000.0,5.0,Bachelors,Professional,S,Y,0.0,0.0,0.0,7.95,1.0,0.0
1,4,2,49.97,12.4925,0.625993987975952,557.0,58,40000.0,0.0,Bachelors,Professional,M,N,0.0,0.0,0.0,49.97,1.0,0.0
2,15,5,237.0842,26.342688888888887,0.6278302216838042,791.0,57,60000.0,0.0,Graduate Degree,Professional,M,Y,0.0,1.0,1.0,118.5421,1.0,0.0
1,4,2,14.98,7.49,0.625993989981966,422.0,51,80000.0,0.0,Bachelors,Professional,S,Y,0.0,0.0,0.0,14.98,1.0,0.0
1,4,2,1162.4075,290.601875,0.2711539139126632,85.0,43,20000.0,0.0,Bachelors,Clerical,M,Y,0.0,0.0,0.0,1162.4075,1.0,0.0
1,2,2,71.61540000000001,35.807700000000004,0.4637500014475412,45.0,51,20000.0,0.0,Partial High School,Manual,S,N,0.0,0.0,0.0,71.61540000000001,1.0,0.0
1,1,1,2071.4196,2071.4196,0.4603430903135222,21.0,53,40000.0,0.0,Graduate Degree,Clerical,M,Y,1.0,1.0,0.0,2071.4196,1.0,0.0
1,4,2,2093.3996,1046.6998,0.5431720001158148,115.0,71,70000.0,2.0,High School,Professional,S,Y,0.0,0.0,0.0,2093.3996,1.0,0.0
1,3,2,70.0473,35.02365,0.4830006421965311,112.0,47,40000.0,0.0,High School,Skilled Manual,M,Y,0.0,1.0,1.0,70.0473,1.0,0.0
2,18,5,143.82,15.98,0.625993828695385,939.0,49,100000.0,0.0,High School,Management,M,N,0.0,0.0,0.0,71.91,1.0,0.0
1,3,2,11.94,5.970000000000001,0.6259949874686717,152.0,71,70000.0,4.0,Partial College,Professional,M,N,0.0,0.0,0.0,11.94,1.0,0.0
1,5,3,1714.97,571.6566666666666,0.5385291852479575,396.0,42,20000.0,0.0,Bachelors,Clerical,M,Y,0.0,1.0,1.0,1714.97,1.0,0.0
1,5,4,126.7015,42.23383333333333,0.4353321879328644,130.0,56,60000.0,3.0,Bachelors,Skilled Manual,S,Y,0.0,0.0,0.0,126.7015,1.0,0.0
1,17,4,2421.36,242.136,0.5745387719455916,669.0,55,50000.0,0.0,Partial College,Skilled Manual,S,Y,0.0,0.0,0.0,2421.36,1.0,0.0
1,1,1,2384.07,2384.07,0.3784000050334093,8.0,57,70000.0,0.0,Bachelors,Professional,S,Y,1.0,1.0,0.0,2384.07,1.0,0.0
1,4,3,1057.6298,352.5432666666666,0.541538442884996,144.0,82,40000.0,2.0,Bachelors,Management,M,Y,0.0,1.0,1.0,1057.6298,1.0,0.0
4,14,7,313.8626,31.38626,0.5610974186334984,915.0,47,40000.0,3.0,Partial College,Clerical,S,Y,0.0,4.0,4.0,78.46565,1.0,0.0
1,10,2,88.25,17.65,0.6259825327510917,443.0,67,70000.0,4.0,High School,Professional,M,Y,0.0,0.0,0.0,88.25,1.0,0.0
1,6,3,4073.3654,678.8942333333333,0.4176604375829489,127.0,82,60000.0,3.0,Graduate Degree,Management,M,N,0.0,0.0,0.0,4073.3654,1.0,0.0
1,1,1,0.0,35.39,0.5874996284201274,2.0,65,130000.0,3.0,Partial College,Professional,M,N,0.0,1.0,1.0,0.0,1.0,0.0
1,5,3,48.6242,16.208066666666667,0.6314960081827131,530.0,47,40000.0,0.0,High School,Skilled Manual,M,Y,0.0,0.0,0.0,48.6242,1.0,0.0
1,16,3,160.5943,20.0742875,0.5971222150494313,469.0,62,70000.0,5.0,Partial College,Skilled Manual,M,Y,0.0,0.0,0.0,160.5943,1.0,0.0
1,4,2,14.98,7.49,0.625993989981966,422.0,62,90000.0,4.0,High School,Professional,M,Y,0.0,0.0,0.0,14.98,1.0,0.0
1,9,3,52.260000000000005,10.452000000000002,0.6259916969309799,728.0,43,30000.0,0.0,Partial College,Skilled Manual,M,Y,0.0,0.0,0.0,52.260000000000005,1.0,0.0
1,5,3,36.96,12.32,0.6259962966273465,513.0,62,60000.0,1.0,Partial College,Skilled Manual,M,Y,0.0,0.0,0.0,36.96,1.0,0.0
1,9,4,7189.7381000000005,1198.2896833333334,0.4957811963500136,422.0,65,10000.0,1.0,Partial College,Manual,M,Y,0.0,1.0,1.0,7189.7381000000005,1.0,0.0
1,2,2,1034.0817,517.04085,0.5185578501174303,93.0,54,60000.0,2.0,Bachelors,Professional,S,N,0.0,1.0,1.0,1034.0817,1.0,0.0
1,2,1,21.98,21.98,0.6260009099181074,91.0,54,60000.0,2.0,Bachelors,Skilled Manual,S,N,0.0,0.0,0.0,21.98,1.0,0.0
1,2,2,1048.5048,524.2524,0.3673080150628039,29.0,84,70000.0,5.0,Graduate Degree,Management,M,Y,0.0,0.0,0.0,1048.5048,1.0,0.0
1,9,4,47.6242,15.874733333333332,0.6314958597213115,508.0,57,60000.0,2.0,Bachelors,Professional,S,Y,0.0,0.0,0.0,47.6242,1.0,0.0
1,6,4,1063.0617,265.765425,0.5722760186329869,274.0,68,40000.0,3.0,Partial High School,Clerical,S,N,0.0,1.0,1.0,1063.0617,1.0,0.0
1,1,1,48.0673,48.0673,0.3400003744749549,29.0,58,60000.0,3.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,48.0673,1.0,0.0
1,2,1,8.6442,8.6442,0.3399967608338539,83.0,50,100000.0,0.0,High School,Management,M,Y,0.0,1.0,1.0,8.6442,1.0,0.0
1,4,2,152.8461,38.211525,0.3399994710646797,149.0,43,30000.0,3.0,Partial College,Clerical,S,Y,0.0,1.0,1.0,152.8461,1.0,0.0
1,3,1,0.0,35.39,0.5874996284201274,36.0,50,80000.0,0.0,Bachelors,Management,M,Y,0.0,0.0,0.0,0.0,1.0,0.0
1,4,2,34.99,34.99,0.6259988568162332,146.0,54,30000.0,1.0,Bachelors,Clerical,M,Y,0.0,0.0,0.0,34.99,1.0,0.0
1,4,3,2156.8996,718.9665333333334,0.5707813334105433,119.0,55,70000.0,5.0,Bachelors,Professional,M,Y,0.0,1.0,1.0,2156.8996,1.0,0.0
1,13,3,138.5842,19.797742857142858,0.628353142164891,720.0,65,60000.0,2.0,High School,Professional,M,Y,0.0,0.0,0.0,138.5842,1.0,0.0
1,9,4,39.22,9.805,0.6259927267620448,373.0,45,20000.0,0.0,High School,Manual,S,Y,0.0,0.0,0.0,39.22,1.0,0.0
1,4,2,2071.0782,1035.5391,0.5431720006663312,112.0,51,40000.0,2.0,Partial College,Clerical,S,Y,0.0,1.0,1.0,2071.0782,1.0,0.0
1,3,2,750.9942,375.4971,0.3591983534754573,91.0,48,10000.0,0.0,Graduate Degree,Manual,M,Y,1.0,0.0,-1.0,750.9942,1.0,0.0
1,4,2,2262.04,565.51,0.4402996737918538,113.0,53,30000.0,0.0,Bachelors,Clerical,S,Y,0.0,0.0,0.0,2262.04,1.0,0.0
1,4,2,1653.6142,413.40355,0.4333250611469779,207.0,65,80000.0,2.0,Bachelors,Management,S,N,0.0,0.0,0.0,1653.6142,1.0,0.0
1,2,2,8.99,8.99,0.6259955506117909,95.0,67,90000.0,2.0,High School,Professional,M,Y,1.0,0.0,-1.0,8.99,1.0,0.0
1,12,4,176.26,35.251999999999995,0.6259916969309799,881.0,66,60000.0,2.0,High School,Professional,M,Y,0.0,0.0,0.0,176.26,1.0,0.0
1,6,3,48.6242,16.208066666666667,0.5306625338726744,486.0,62,20000.0,1.0,Partial College,Manual,S,Y,0.0,0.0,0.0,48.6242,1.0,0.0
1,2,2,1034.0817,517.04085,0.5185578501174303,93.0,52,30000.0,0.0,Bachelors,Clerical,M,Y,0.0,0.0,0.0,1034.0817,1.0,0.0
1,9,4,2155.0338,359.1723,0.6011365144669228,686.0,49,120000.0,5.0,Partial High School,Professional,M,Y,0.0,1.0,1.0,2155.0338,1.0,0.0
1,13,2,625.95,125.19,0.3636000666679012,290.0,51,70000.0,1.0,Graduate Degree,Skilled Manual,M,Y,0.0,0.0,0.0,625.95,1.0,0.0
1,3,2,162.99,81.495,0.6259949874686717,115.0,51,160000.0,4.0,Partial High School,Management,M,N,0.0,0.0,0.0,162.99,1.0,0.0
1,8,4,664.9300000000001,94.99,0.5385296328071593,504.0,76,70000.0,5.0,Bachelors,Management,M,Y,0.0,0.0,0.0,664.9300000000001,1.0,0.0
1,10,3,208.25,34.708333333333336,0.6259912663755458,462.0,58,60000.0,3.0,Bachelors,Professional,M,Y,0.0,0.0,0.0,208.25,1.0,0.0
2,3,2,42.95,21.475,0.626,128.0,58,130000.0,2.0,Graduate Degree,Management,M,Y,0.0,0.0,0.0,21.475,1.0,0.0
1,15,4,163.47809999999998,20.4347625,0.6211838044757988,746.0,53,70000.0,5.0,Graduate Degree,Professional,M,Y,0.0,0.0,0.0,163.47809999999998,1.0,0.0
1,16,3,92.24,15.373333333333331,0.6259862538442176,547.0,45,30000.0,0.0,Partial High School,Clerical,S,N,0.0,1.0,1.0,92.24,1.0,0.0
1,9,4,2134.0582,355.67636666666664,0.5983863166890994,700.0,50,90000.0,0.0,Bachelors,Professional,M,Y,0.0,1.0,1.0,2134.0582,1.0,0.0
1,9,1,89.97,29.99,0.625998666222074,135.0,59,30000.0,2.0,Partial College,Clerical,S,Y,0.0,0.0,0.0,89.97,1.0,0.0
1,1,1,1000.4375,1000.4375,0.3946156556506529,12.0,62,60000.0,3.0,Partial College,Skilled Manual,M,Y,1.0,0.0,-1.0,1000.4375,1.0,0.0
1,1,1,1700.99,1700.99,0.3636000211641456,15.0,59,40000.0,1.0,Bachelors,Skilled Manual,M,N,0.0,0.0,0.0,1700.99,1.0,0.0
1,5,2,153.1919,38.297975,0.4114991685091639,80.0,54,60000.0,2.0,Bachelors,Professional,S,Y,0.0,1.0,1.0,153.1919,1.0,0.0
1,1,1,0.0,35.39,0.5874996284201274,2.0,73,20000.0,2.0,Partial High School,Clerical,S,Y,0.0,0.0,0.0,0.0,1.0,0.0
1,12,3,52.260000000000005,10.452000000000002,0.6259916969309799,728.0,59,40000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,0.0,0.0,52.260000000000005,1.0,0.0
1,4,3,2195.5425,731.8474999999999,0.5488677275892219,394.0,78,70000.0,5.0,High School,Professional,M,Y,1.0,2.0,1.0,2195.5425,1.0,0.0
1,8,4,2563.02,427.17,0.584730892899698,544.0,59,70000.0,0.0,Bachelors,Professional,S,Y,1.0,1.0,0.0,2563.02,1.0,0.0
1,5,2,152.8461,38.211525,0.3399994710646797,149.0,80,30000.0,1.0,Bachelors,Clerical,M,Y,0.0,1.0,1.0,152.8461,1.0,0.0
1,16,5,208.6315,23.181277777777776,0.5960525866163666,804.0,50,40000.0,1.0,Graduate Degree,Skilled Manual,M,Y,0.0,1.0,1.0,208.6315,1.0,0.0
1,5,3,61.7015,20.56716666666667,0.4353297064255816,405.0,63,70000.0,5.0,Graduate Degree,Professional,M,N,0.0,3.0,3.0,61.7015,1.0,0.0
1,1,1,32.6,32.6,0.626,52.0,54,150000.0,1.0,Graduate Degree,Management,S,N,0.0,0.0,0.0,32.6,1.0,0.0
1,5,2,183.95,45.9875,0.3290002274795269,169.0,61,60000.0,1.0,Partial College,Skilled Manual,M,Y,0.0,0.0,0.0,183.95,1.0,0.0
1,7,3,2241.03,448.206,0.4774374745861818,389.0,65,70000.0,3.0,Partial College,Professional,M,Y,1.0,0.0,-1.0,2241.03,1.0,0.0
1,16,3,89.94999999999999,17.99,0.6259899749373433,412.0,49,40000.0,1.0,Bachelors,Skilled Manual,M,Y,0.0,1.0,1.0,89.94999999999999,1.0,0.0
1,4,2,12.94,6.470000000000001,0.6259959919839679,341.0,78,70000.0,4.0,Bachelors,Management,S,Y,0.0,0.0,0.0,12.94,1.0,0.0
1,5,5,2315.2967000000003,463.0593400000001,0.583021133541898,273.0,65,70000.0,2.0,High School,Professional,S,N,1.0,0.0,-1.0,2315.2967000000003,1.0,0.0
1,9,4,2101.3582,350.2263666666666,0.5983835960115756,749.0,64,60000.0,4.0,Graduate Degree,Skilled Manual,S,Y,1.0,0.0,-1.0,2101.3582,1.0,0.0
1,15,4,72.1623,14.43246,0.6215951249816285,831.0,80,50000.0,4.0,Bachelors,Management,S,N,0.0,0.0,0.0,72.1623,1.0,0.0
1,9,2,88.25,17.65,0.6259825327510917,443.0,46,40000.0,0.0,Partial College,Skilled Manual,S,Y,0.0,0.0,0.0,88.25,1.0,0.0
1,7,4,23.6242,7.874733333333334,0.5306615802659286,506.0,45,20000.0,0.0,Partial College,Manual,M,N,1.0,0.0,-1.0,23.6242,1.0,0.0
1,11,3,2107.0382,351.1730333333333,0.5431720006663312,191.0,72,40000.0,2.0,Partial High School,Skilled Manual,M,Y,0.0,0.0,0.0,2107.0382,1.0,0.0
1,10,4,2197.6881000000003,366.28135,0.5818904883460366,279.0,51,70000.0,2.0,Graduate Degree,Professional,M,Y,0.0,0.0,0.0,2197.6881000000003,1.0,0.0
1,6,3,218.02730000000005,43.60546000000001,0.5687980352455886,248.0,77,90000.0,5.0,Partial College,Professional,M,Y,0.0,0.0,0.0,218.02730000000005,1.0,0.0
1,6,4,1764.96,441.24,0.5603968130693665,279.0,79,30000.0,1.0,Bachelors,Clerical,M,N,0.0,0.0,0.0,1764.96,1.0,0.0
1,3,2,2059.0882,1029.5440999999998,0.5431695437052755,162.0,71,70000.0,5.0,Partial High School,Skilled Manual,S,Y,0.0,1.0,1.0,2059.0882,1.0,0.0
1,4,3,56.7115,28.35575,0.3399985676544044,115.0,64,30000.0,1.0,Graduate Degree,Clerical,M,Y,1.0,0.0,-1.0,56.7115,1.0,0.0
1,13,4,632.23,90.31857142857145,0.538524191452112,569.0,49,60000.0,0.0,Partial College,Skilled Manual,M,Y,0.0,0.0,0.0,632.23,1.0,0.0
1,5,3,127.28,42.42666666666667,0.6259915055730092,483.0,47,60000.0,0.0,Partial College,Skilled Manual,M,Y,0.0,0.0,0.0,127.28,1.0,0.0
1,5,2,8.99,8.99,0.6259955506117909,129.0,62,40000.0,3.0,Graduate Degree,Clerical,M,Y,0.0,1.0,1.0,8.99,1.0,0.0
1,5,2,45.5281,22.76405,0.6067502691691173,115.0,79,90000.0,5.0,Bachelors,Management,M,Y,0.0,0.0,0.0,45.5281,1.0,0.0
5,28,8,475.1327,31.67551333333333,0.5211302926966012,926.0,61,70000.0,5.0,Partial College,Professional,M,N,0.0,12.0,12.0,95.02654,1.0,0.0
1,4,2,2262.04,565.51,0.4402996737918538,113.0,44,30000.0,5.0,Partial College,Clerical,S,Y,1.0,0.0,-1.0,2262.04,1.0,0.0
1,5,2,27.28,13.64,0.6259904660554179,221.0,65,120000.0,2.0,High School,Professional,M,Y,0.0,0.0,0.0,27.28,1.0,0.0
1,16,4,1369.4442,195.6348857142857,0.5489639985420893,343.0,45,20000.0,0.0,Partial College,Manual,S,N,0.0,0.0,0.0,1369.4442,1.0,0.0
1,2,2,1054.4275,527.21375,0.3123078278253264,37.0,63,40000.0,3.0,Graduate Degree,Clerical,S,N,0.0,0.0,0.0,1054.4275,1.0,0.0
1,3,2,37.29,18.645,0.6259912663755458,251.0,77,10000.0,2.0,Partial High School,Clerical,M,Y,0.0,0.0,0.0,37.29,1.0,0.0
1,7,3,7166.1900000000005,1433.238,0.477437509935991,398.0,54,70000.0,0.0,Bachelors,Professional,S,Y,1.0,1.0,0.0,7166.1900000000005,1.0,0.0
1,7,2,48.6142,12.15355,0.6301189991220039,585.0,61,40000.0,4.0,High School,Skilled Manual,M,Y,0.0,0.0,0.0,48.6142,1.0,0.0
1,6,4,2431.6942000000004,607.9235500000001,0.5682218960493359,499.0,48,70000.0,0.0,Bachelors,Professional,S,N,1.0,1.0,0.0,2431.6942000000004,1.0,0.0
1,6,2,88.25,17.65,0.6259825327510917,443.0,51,10000.0,0.0,Partial High School,Manual,S,N,0.0,0.0,0.0,88.25,1.0,0.0
1,4,3,2218.1525,739.3841666666666,0.5488685410417607,179.0,59,70000.0,0.0,Bachelors,Professional,S,N,1.0,0.0,-1.0,2218.1525,1.0,0.0
1,4,3,1763.6242,587.8747333333333,0.3111989273326665,128.0,68,40000.0,1.0,Partial College,Clerical,M,Y,0.0,0.0,0.0,1763.6242,1.0,0.0
1,3,2,6.28,3.14,0.6259862538442176,275.0,60,20000.0,1.0,Graduate Degree,Clerical,S,Y,0.0,0.0,0.0,6.28,1.0,0.0
4,17,6,305.96,27.814545454545453,0.592497702663395,866.0,72,40000.0,2.0,Partial High School,Skilled Manual,M,Y,0.0,10.0,10.0,76.49,1.0,0.0
1,8,4,2528.5681,361.2240142857143,0.5306305391404909,283.0,80,130000.0,2.0,Bachelors,Management,M,Y,0.0,1.0,1.0,2528.5681,1.0,0.0
1,5,3,554.97,184.99,0.5688199715431296,431.0,62,30000.0,3.0,Bachelors,Clerical,M,Y,1.0,0.0,-1.0,554.97,1.0,0.0
2,9,3,57.92,11.584,0.6259951903807616,605.0,61,60000.0,1.0,Partial College,Skilled Manual,M,Y,0.0,0.0,0.0,28.96,1.0,0.0
1,4,2,1728.6142,432.15355,0.5014789643133647,89.0,64,20000.0,1.0,Bachelors,Manual,M,Y,0.0,1.0,1.0,1728.6142,1.0,0.0
1,10,4,2101.3582,350.2263666666667,0.5983835960115758,764.0,51,70000.0,3.0,Graduate Degree,Professional,M,Y,0.0,1.0,1.0,2101.3582,1.0,0.0
1,5,2,6838.95,1367.79,0.4160797882945631,166.0,50,60000.0,1.0,Graduate Degree,Skilled Manual,M,Y,0.0,0.0,0.0,6838.95,1.0,0.0
1,1,1,53.99,53.99,0.23,30.0,78,10000.0,5.0,High School,Skilled Manual,S,Y,0.0,1.0,1.0,53.99,1.0,0.0
1,4,2,1654.96,413.74,0.4291997642049842,209.0,50,70000.0,0.0,Partial College,Skilled Manual,S,Y,0.0,1.0,1.0,1654.96,1.0,0.0
1,11,3,124.94,20.82333333333333,0.6259944158767883,486.0,81,10000.0,2.0,Partial College,Manual,M,Y,0.0,0.0,0.0,124.94,1.0,0.0
1,11,2,35.96,8.99,0.5874996284201274,100.0,58,10000.0,5.0,Partial High School,Manual,S,N,0.0,0.0,0.0,35.96,1.0,0.0
1,19,5,7343.804300000001,667.6185727272727,0.5033844120469351,387.0,46,80000.0,0.0,Bachelors,Professional,M,Y,1.0,1.0,0.0,7343.804300000001,1.0,0.0
1,6,3,556.9300000000001,185.64333333333332,0.5385318724265641,159.0,66,70000.0,3.0,Partial College,Professional,S,N,0.0,0.0,0.0,556.9300000000001,1.0,0.0
1,14,4,319.5642,35.507133333333336,0.6292979692674392,507.0,64,20000.0,1.0,Bachelors,Manual,S,Y,0.0,0.0,0.0,319.5642,1.0,0.0
1,7,2,75.63430000000001,18.908575000000003,0.5971227173070794,371.0,59,30000.0,2.0,Partial College,Clerical,S,Y,0.0,0.0,0.0,75.63430000000001,1.0,0.0
1,3,2,34.89,17.445,0.6259912663755458,223.0,54,80000.0,5.0,Bachelors,Professional,S,Y,0.0,0.0,0.0,34.89,1.0,0.0
1,17,3,107.23,15.318571428571428,0.625993497617303,783.0,62,70000.0,5.0,Partial College,Skilled Manual,M,Y,0.0,0.0,0.0,107.23,1.0,0.0
1,3,3,84.6573,28.2191,0.5306634498040994,185.0,49,40000.0,1.0,Graduate Degree,Skilled Manual,M,Y,0.0,0.0,0.0,84.6573,1.0,0.0
2,13,6,2442.6842,488.53684,0.5192767205294857,743.0,68,90000.0,3.0,High School,Professional,M,Y,1.0,0.0,-1.0,1221.3421,1.0,0.0
1,6,1,0.0,35.39,0.5874996284201274,120.0,74,10000.0,2.0,Partial High School,Clerical,M,Y,0.0,0.0,0.0,0.0,1.0,0.0
1,3,2,36.59,18.295,0.6259949874686717,156.0,68,70000.0,3.0,Partial High School,Skilled Manual,S,N,0.0,0.0,0.0,36.59,1.0,0.0
1,2,2,2417.7142000000003,1208.8571000000002,0.5104500248088085,96.0,53,100000.0,1.0,Graduate Degree,Management,M,Y,1.0,1.0,0.0,2417.7142000000003,1.0,0.0
1,11,3,1335.8,222.63333333333333,0.5021959755210301,257.0,72,60000.0,2.0,Partial College,Professional,M,Y,0.0,0.0,0.0,1335.8,1.0,0.0
1,8,1,115.96,28.99,0.5874996284201274,180.0,63,10000.0,1.0,High School,Manual,S,Y,0.0,0.0,0.0,115.96,1.0,0.0
1,10,2,88.25,17.65,0.6259825327510917,443.0,46,20000.0,0.0,High School,Manual,S,Y,0.0,0.0,0.0,88.25,1.0,0.0
1,10,4,2585.3900000000003,258.53900000000004,0.5745410495255266,385.0,51,20000.0,0.0,Partial High School,Manual,S,Y,1.0,0.0,-1.0,2585.3900000000003,1.0,0.0
