,order_date,stock_date,order_number,product_key,customer_key,territory_key,order_line_item,order_quantity,OrderDate,ProductKey,CustomerKey,OrderNumber
45953,2021-08-06,2021-06-20,SO52120,582,22693,7,1,1,,,,
45954,2021-08-08,2021-06-17,SO52226,480,26788,4,3,2,,,,
45955,2021-11-03,2021-07-24,SO57311,529,25031,9,1,2,,,,
45956,2021-09-04,2021-08-18,SO53775,490,22947,9,2,1,,,,
45957,2021-08-16,2021-05-12,SO52669,577,12277,10,1,1,,,,
45958,2021-11-16,2021-10-24,SO58052,530,17763,10,1,2,,,,
45959,2021-11-13,2021-09-25,SO57863,528,11510,6,2,2,,,,
45960,2021-10-28,2021-10-08,SO56797,528,12630,10,3,2,,,,
45961,2021-11-30,2021-08-26,SO58840,223,11804,1,2,2,,,,
45962,2021-10-11,2021-08-21,SO55961,478,12000,9,2,3,,,,
45963,2021-10-13,2021-09-21,SO56056,587,14095,4,1,1,,,,
45964,2021-10-26,2021-08-31,SO56745,565,14778,10,1,1,,,,
45965,2021-09-13,2021-06-18,SO54294,537,12421,4,1,1,,,,
45966,2021-08-08,2021-07-13,SO52236,528,23050,1,2,2,,,,
45967,2021-01-16,2020-12-25,SO48928,332,15502,1,1,1,,,,
45968,2021-07-10,2021-05-23,SO51325,537,11083,4,3,1,,,,
45969,2021-09-02,2021-05-07,SO53666,483,11176,6,1,1,,,,
45970,2021-10-22,2021-08-13,SO56496,491,28945,9,3,1,,,,
45971,2021-08-19,2021-07-27,SO52802,477,18751,4,1,2,,,,
45972,2021-09-16,2021-06-08,SO54460,530,24113,7,1,1,,,,
45973,2021-11-01,2021-08-05,SO57236,530,24354,4,3,2,,,,
45974,2021-09-02,2021-05-08,SO53704,232,16096,6,2,1,,,,
45975,2021-11-04,2021-09-06,SO57418,488,11000,9,5,1,,,,
45976,2021-11-24,2021-08-22,SO58498,215,24622,1,3,1,,,,
45977,2021-10-01,2021-07-05,SO55367,223,17642,10,4,3,,,,
45978,2021-12-01,2021-10-30,SO59137,387,27797,8,1,1,,,,
45979,2021-08-08,2021-04-18,SO52228,540,24820,1,1,1,,,,
45980,2021-08-30,2021-08-09,SO53384,538,28753,10,1,2,,,,
45981,2021-11-20,2021-09-22,SO58261,477,15868,6,2,2,,,,
45982,2021-07-03,2021-06-08,SO51212,529,24604,9,3,2,,,,
45983,2021-09-13,2021-07-23,SO54286,529,20714,10,1,2,,,,
45984,2021-10-16,2021-09-17,SO56210,235,17879,10,2,1,,,,
45985,2021-12-19,2021-10-27,SO60332,530,28931,9,1,2,,,,
45986,2021-12-02,2021-09-14,SO59145,485,23527,9,1,2,,,,
45987,2021-01-08,2020-10-03,SO48851,354,26717,1,1,1,,,,
45988,2021-07-28,2021-06-13,SO51626,478,15554,4,2,2,,,,
45989,2021-11-05,2021-07-08,SO57455,215,26849,10,2,1,,,,
45990,2021-08-08,2021-05-23,SO52272,472,24522,4,2,1,,,,
45991,2021-10-20,2021-09-25,SO56403,489,21690,6,3,1,,,,
45992,2021-09-04,2021-06-23,SO53781,484,19103,9,3,2,,,,
45993,2021-11-18,2021-09-26,SO58157,528,16503,4,1,2,,,,
45994,2021-10-30,2021-07-21,SO56937,530,17881,10,1,2,,,,
45995,2021-12-03,2021-11-15,SO59266,539,19414,6,2,2,,,,
45996,2021-10-08,2021-06-13,SO55746,528,21990,9,2,2,,,,
45997,2021-08-29,2021-06-26,SO53298,477,19796,9,1,2,,,,
45998,2021-07-04,2021-06-09,SO51237,478,11061,9,2,2,,,,
45999,2021-09-04,2021-07-07,SO53828,477,12296,7,3,1,,,,
46000,2021-08-30,2021-07-10,SO53359,488,11200,6,2,1,,,,
46001,2021-11-05,2021-08-15,SO57472,488,27346,9,4,1,,,,
46002,2021-10-05,2021-08-13,SO55556,356,12281,10,1,1,,,,
46003,2021-10-28,2021-08-23,SO56828,530,14553,10,2,2,,,,
46004,2021-11-12,2021-09-16,SO57790,477,12283,10,2,2,,,,
46005,2021-11-06,2021-09-11,SO57510,536,20873,8,1,3,,,,
46006,2021-12-21,2021-11-17,SO60455,358,12460,10,1,1,,,,
46007,2021-08-08,2021-07-18,SO52263,485,12965,4,1,2,,,,
46008,2021-08-25,2021-06-03,SO53092,223,11185,6,5,2,,,,
46009,2021-12-21,2021-10-19,SO60472,214,25172,4,4,1,,,,
46010,2021-11-14,2021-10-18,SO57948,214,22129,4,2,1,,,,
46011,2021-11-07,2021-10-02,SO57577,593,16020,6,1,1,,,,
46012,2021-12-23,2021-09-29,SO60617,538,22272,4,2,1,,,,
46013,2021-08-23,2021-05-08,SO52976,220,29268,1,2,1,,,,
46014,2021-12-30,2021-10-27,SO61076,354,11955,4,1,1,,,,
46015,2021-10-28,2021-07-16,SO56836,528,11623,4,2,2,,,,
46016,2021-11-13,2021-08-08,SO57844,478,13261,8,2,2,,,,
46017,2021-10-01,2021-08-07,SO55366,530,13788,10,1,2,,,,
46018,2021-10-11,2021-08-21,SO55961,478,12000,9,2,3,,,,
46019,2021-12-03,2021-09-09,SO59252,383,24462,9,1,1,,,,
46020,2021-09-13,2021-08-21,SO54315,566,28110,9,1,1,,,,
46021,2021-11-21,2021-10-12,SO58299,483,24573,10,2,1,,,,
46022,2021-06-19,2021-03-10,SO50967,320,15965,4,1,1,,,,
46023,2021-02-08,2020-12-05,SO49255,326,15523,1,1,1,,,,
46024,2021-12-11,2021-09-04,SO59826,529,23486,6,3,2,,,,
46025,2021-10-14,2021-08-29,SO56121,604,22054,4,1,1,,,,
46026,2021-09-09,2021-07-14,SO54054,536,23472,4,1,2,,,,
46027,2021-12-16,2021-10-14,SO60166,490,25051,9,2,1,,,,
46028,2021-10-23,2021-08-27,SO56544,485,18295,9,1,2,,,,
46029,2021-08-18,2021-05-07,SO52729,582,23758,7,1,1,,,,
46030,2021-08-07,2021-05-17,SO52164,484,11119,9,3,3,,,,
46031,2021-09-23,2021-05-30,SO54833,539,28623,4,1,3,,,,
46032,2021-11-28,2021-09-11,SO58742,223,19045,7,2,2,,,,
46033,2021-12-14,2021-10-19,SO60034,539,20205,1,2,2,,,,
46034,2021-12-05,2021-11-12,SO59347,581,17769,8,1,1,,,,
46035,2021-12-15,2021-08-23,SO60059,535,26341,1,1,2,,,,
46036,2021-03-31,2021-02-15,SO49812,368,15677,7,1,1,,,,
46037,2021-10-24,2021-07-12,SO56636,480,15859,6,2,2,,,,
46038,2021-12-21,2021-09-13,SO60470,529,27566,4,2,2,,,,
46039,2021-08-19,2021-07-23,SO52807,220,21252,6,2,1,,,,
46040,2021-09-08,2021-07-04,SO53997,486,11740,6,4,1,,,,
46041,2021-12-06,2021-10-18,SO59486,223,13010,9,4,3,,,,
46042,2021-09-19,2021-07-05,SO54642,477,19021,1,3,2,,,,
46043,2021-12-04,2021-09-17,SO59286,595,14944,7,1,1,,,,
46044,2021-05-05,2021-01-21,SO50380,356,11420,7,1,1,,,,
46045,2021-08-09,2021-07-06,SO52310,541,14208,10,1,3,,,,
46046,2021-09-06,2021-05-30,SO53895,477,17130,4,1,2,,,,
46047,2021-12-23,2021-09-13,SO60602,215,13352,4,2,1,,,,
46048,2021-12-08,2021-10-21,SO59644,538,26938,10,2,2,,,,
46049,2021-02-03,2021-01-19,SO49191,387,19435,10,1,1,,,,
46050,2021-08-31,2021-08-12,SO53402,226,11985,1,1,1,,,,
46051,2021-08-25,2021-06-17,SO53105,485,18150,7,1,2,,,,
46052,2021-09-16,2021-08-28,SO54430,387,23418,9,1,1,,,,
46053,2021-11-10,2021-10-01,SO57705,589,18148,7,1,1,,,,
46054,2021-07-27,2021-05-23,SO51609,590,13746,4,1,1,,,,
46055,2021-11-04,2021-08-13,SO57396,477,17418,4,1,3,,,,
46056,2021-03-28,2020-12-29,SO49787,368,23656,9,1,1,,,,
46057,2021-09-16,2021-07-22,SO54473,489,28949,9,3,1,,,,
46058,2021-12-13,2021-11-11,SO59943,536,21519,8,2,2,,,,
46059,2021-11-17,2021-08-10,SO58080,592,22665,8,1,1,,,,
46060,2021-08-12,2021-05-06,SO52463,529,23225,10,3,2,,,,
46061,2021-12-11,2021-09-14,SO59764,223,17227,9,2,3,,,,
46062,2021-10-29,2021-07-31,SO56894,215,15885,1,4,1,,,,
46063,2021-12-20,2021-08-29,SO60420,478,12781,6,2,2,,,,
46064,2021-01-10,2020-11-04,SO48872,334,15483,4,1,1,,,,
46065,2021-12-28,2021-11-28,SO60931,481,15395,6,4,2,,,,
46066,2021-10-19,2021-09-15,SO56367,215,28209,9,2,1,,,,
46067,2021-10-14,2021-08-22,SO56098,530,27336,8,1,3,,,,
46068,2021-09-05,2021-06-01,SO53869,606,21942,1,1,1,,,,
46069,2021-09-10,2021-08-22,SO54138,479,28115,9,2,1,,,,
46070,2021-11-06,2021-08-24,SO57487,488,13981,9,2,1,,,,
46071,2021-08-26,2021-05-09,SO53175,226,20160,9,5,1,,,,
46072,2021-09-30,2021-07-29,SO55199,478,20766,4,1,2,,,,
46073,2021-09-07,2021-06-11,SO53956,528,19383,8,2,2,,,,
46074,2021-10-05,2021-08-15,SO55600,215,13101,6,3,1,,,,
46075,2021-09-19,2021-08-20,SO54647,362,12112,4,1,1,,,,
46076,2021-10-10,2021-06-28,SO55872,480,24375,9,2,2,,,,
46077,2021-08-08,2021-06-13,SO52215,223,12931,4,1,2,,,,
46078,2021-09-29,2021-07-25,SO55169,529,19515,7,1,2,,,,
46079,2021-10-15,2021-09-29,SO56180,573,29115,9,1,1,,,,
46080,2021-09-01,2021-08-03,SO53650,477,20666,4,3,2,,,,
46081,2021-12-27,2021-10-18,SO60863,483,16993,1,2,1,,,,
46082,2021-11-02,2021-08-12,SO57257,529,27214,4,2,1,,,,
46083,2021-10-25,2021-08-24,SO56685,606,28116,9,1,1,,,,
46084,2021-05-06,2021-03-11,SO50397,360,15588,9,1,1,,,,
46085,2021-08-05,2021-06-30,SO52092,475,27415,6,1,1,,,,
46086,2021-07-27,2021-05-26,SO51615,563,24420,1,1,1,,,,
46087,2021-11-24,2021-07-30,SO58514,541,14981,10,1,1,,,,
46088,2021-11-28,2021-11-09,SO58758,528,11705,4,3,2,,,,
46089,2021-11-14,2021-09-18,SO57905,480,15639,9,2,2,,,,
46090,2021-05-20,2021-02-17,SO50522,389,17780,7,1,1,,,,
46091,2021-04-30,2021-04-14,SO50184,360,11340,7,1,1,,,,
46092,2021-02-12,2021-01-02,SO49283,352,14220,9,1,1,,,,
46093,2021-08-09,2021-05-09,SO52295,220,17107,8,2,1,,,,
46094,2021-12-13,2021-09-08,SO59973,539,23930,10,2,2,,,,
46095,2021-10-03,2021-07-04,SO55472,478,20705,4,1,2,,,,
46096,2021-10-24,2021-07-30,SO56626,485,13985,4,2,2,,,,
46097,2021-12-25,2021-09-17,SO60747,220,11108,9,2,1,,,,
46098,2021-11-27,2021-08-10,SO58653,473,26690,4,3,1,,,,
46099,2021-08-29,2021-07-18,SO53296,462,16697,9,2,1,,,,
46100,2021-10-09,2021-09-01,SO55857,489,29432,10,4,1,,,,
46101,2021-11-01,2021-09-12,SO57206,528,12970,6,1,2,,,,
46102,2021-12-09,2021-09-17,SO59687,215,14520,1,2,1,,,,
46103,2021-10-15,2021-09-12,SO56168,528,13860,6,1,1,,,,
46104,2021-12-01,2021-08-11,SO59082,491,18199,9,4,1,,,,
46105,2021-11-15,2021-08-14,SO57977,480,25965,4,3,2,,,,
46106,2021-12-25,2021-10-17,SO60697,587,17065,9,1,1,,,,
46107,2021-12-30,2021-09-20,SO61073,223,14578,6,2,2,,,,
46108,2021-11-13,2021-08-26,SO57894,214,19788,9,2,1,,,,
46109,2021-10-18,2021-10-01,SO56329,477,11739,6,2,2,,,,
46110,2021-10-13,2021-07-16,SO56065,584,22044,4,1,1,,,,
46111,2021-08-31,2021-08-08,SO53439,214,14010,9,2,1,,,,
46112,2021-11-14,2021-09-03,SO57957,565,28480,9,1,1,,,,
46113,2021-11-16,2021-09-19,SO58068,466,25186,4,3,2,,,,
46114,2021-09-06,2021-06-25,SO53878,358,12299,10,1,1,,,,
46115,2021-10-13,2021-08-04,SO56042,481,14633,6,3,3,,,,
46116,2021-09-28,2021-07-19,SO55134,528,11898,9,3,2,,,,
46117,2021-09-04,2021-08-03,SO53812,538,27794,10,2,3,,,,
46118,2021-08-03,2021-07-11,SO52017,541,12131,7,2,2,,,,
46119,2021-12-26,2021-11-27,SO60836,564,11449,9,2,1,,,,
46120,2021-12-07,2021-11-21,SO59490,477,12333,7,3,2,,,,
46121,2021-12-08,2021-10-08,SO59624,226,13657,1,3,1,,,,
46122,2021-12-21,2021-11-14,SO60486,214,17186,10,2,1,,,,
46123,2021-07-24,2021-04-08,SO51544,354,11244,10,1,1,,,,
46124,2021-08-29,2021-05-24,SO53334,477,28217,9,3,2,,,,
46125,2021-12-08,2021-10-19,SO59592,215,23200,1,4,1,,,,
46126,2021-09-17,2021-08-13,SO54504,480,20148,7,2,3,,,,
46127,2021-10-07,2021-09-11,SO55720,587,14024,4,1,1,,,,
46128,2021-09-09,2021-06-14,SO54076,530,28374,8,2,2,,,,
46129,2021-02-19,2020-12-19,SO49354,373,13883,4,1,1,,,,
46130,2021-12-24,2021-10-27,SO60687,387,25037,9,1,1,,,,
46131,2021-08-16,2021-07-23,SO52668,561,27821,10,1,1,,,,
46132,2021-09-22,2021-05-25,SO54802,537,11536,4,3,1,,,,
46133,2021-06-14,2021-02-26,SO50912,381,25231,9,1,1,,,,
46134,2021-10-07,2021-06-21,SO55721,214,13202,4,3,1,,,,
46135,2021-10-12,2021-06-28,SO55990,229,18602,4,2,1,,,,
46136,2021-12-15,2021-10-02,SO60115,582,17384,4,1,1,,,,
46137,2021-10-19,2021-08-21,SO56352,477,20503,4,2,2,,,,
46138,2021-10-01,2021-09-10,SO55352,220,15307,4,2,1,,,,
46139,2021-12-01,2021-11-11,SO59116,226,11796,4,6,1,,,,
46140,2021-11-25,2021-09-12,SO58583,562,28747,10,1,1,,,,
46141,2021-12-15,2021-10-05,SO60103,371,20244,9,1,1,,,,
46142,2021-09-02,2021-08-01,SO53714,477,16360,1,3,1,,,,
46143,2021-12-09,2021-10-03,SO59681,220,11566,7,3,1,,,,
46144,2021-08-30,2021-06-05,SO53359,529,11200,6,1,3,,,,
46145,2021-11-16,2021-10-20,SO58037,539,28860,4,1,2,,,,
46146,2021-07-08,2021-05-07,SO51293,352,11060,9,1,1,,,,
46147,2021-11-19,2021-08-27,SO58244,352,12701,9,1,1,,,,
46148,2021-08-05,2021-04-30,SO52075,541,27624,4,1,2,,,,
46149,2021-12-13,2021-10-22,SO59979,214,15675,8,2,1,,,,
46150,2021-03-01,2021-01-12,SO49556,338,26752,9,1,1,,,,
46151,2021-10-10,2021-09-01,SO55918,479,22089,4,3,2,,,,
46152,2021-10-01,2021-08-25,SO55381,479,21090,7,2,2,,,,
46153,2021-08-24,2021-07-05,SO53006,354,11395,8,1,1,,,,
46154,2021-11-10,2021-07-28,SO57726,485,13322,1,1,1,,,,
46155,2021-09-27,2021-06-08,SO55066,529,16557,7,2,3,,,,
46156,2021-11-16,2021-09-08,SO58040,538,26314,4,2,2,,,,
46157,2021-07-11,2021-05-04,SO51336,375,18243,9,1,1,,,,
46158,2021-08-25,2021-08-01,SO53091,480,25378,1,3,2,,,,
46159,2021-10-24,2021-07-30,SO56626,485,13985,4,2,2,,,,
46160,2021-11-02,2021-08-22,SO57242,478,12307,7,2,2,,,,
46161,2021-05-06,2021-03-11,SO50397,360,15588,9,1,1,,,,
46162,2021-12-18,2021-10-21,SO60305,584,17123,4,1,1,,,,
46163,2021-09-09,2021-05-19,SO54095,215,11439,7,2,1,,,,
46164,2021-09-01,2021-06-30,SO53633,528,23473,1,2,2,,,,
46165,2021-12-04,2021-09-05,SO59294,535,26507,1,1,2,,,,
46166,2021-09-23,2021-07-31,SO54841,484,12939,6,4,2,,,,
46167,2021-10-09,2021-09-18,SO55860,486,11112,9,3,1,,,,
46168,2021-12-07,2021-09-04,SO59489,528,14775,8,3,2,,,,
46169,2021-09-01,2021-06-29,SO53644,528,28080,6,1,2,,,,
46170,2021-12-07,2021-09-05,SO59512,535,25930,1,2,3,,,,
46171,2021-12-08,2021-09-02,SO59637,479,24753,4,3,2,,,,
46172,2021-11-23,2021-09-29,SO58453,581,17128,4,1,1,,,,
46173,2021-10-12,2021-09-21,SO56003,480,16453,10,2,2,,,,
46174,2021-08-26,2021-07-03,SO53171,479,27770,8,2,2,,,,
46175,2021-10-11,2021-08-07,SO55935,235,28595,4,1,1,,,,
46176,2021-03-05,2020-11-18,SO49584,368,13894,1,1,1,,,,
46177,2021-07-11,2021-05-05,SO51353,223,25092,4,4,2,,,,
46178,2021-10-25,2021-08-02,SO56681,358,11625,4,1,1,,,,
46179,2021-10-06,2021-09-01,SO55615,528,24906,9,1,1,,,,
46180,2021-12-07,2021-11-10,SO59550,490,23343,9,2,1,,,,
46181,2021-10-14,2021-07-29,SO56068,483,12192,1,1,1,,,,
46182,2021-08-16,2021-05-25,SO52632,466,21574,1,4,1,,,,
46183,2021-10-11,2021-07-24,SO55954,478,21939,6,2,1,,,,
46184,2021-08-07,2021-05-09,SO52201,535,18962,4,2,2,,,,
46185,2021-09-24,2021-08-01,SO54895,530,12992,9,1,2,,,,
46186,2021-08-06,2021-05-03,SO52139,539,21840,10,1,2,,,,
46187,2021-11-24,2021-10-27,SO58474,477,11590,7,3,2,,,,
46188,2021-08-19,2021-07-15,SO52814,538,27837,10,1,2,,,,
46189,2021-12-25,2021-08-27,SO60741,589,11134,9,1,1,,,,
46190,2021-02-08,2021-01-05,SO49250,342,19323,7,1,1,,,,
46191,2021-11-12,2021-08-11,SO57833,358,12706,9,1,1,,,,
46192,2021-08-18,2021-05-07,SO52729,582,23758,7,1,1,,,,
46193,2021-07-08,2021-04-04,SO51296,381,19417,8,1,1,,,,
46194,2021-08-25,2021-06-07,SO53131,477,27956,10,2,2,,,,
46195,2021-11-09,2021-10-10,SO57655,529,24694,8,1,2,,,,
46196,2021-10-05,2021-08-26,SO55595,594,19121,4,1,1,,,,
46197,2021-08-31,2021-08-07,SO53413,472,26399,8,4,1,,,,
46198,2021-08-31,2021-08-06,SO53400,479,11973,1,2,1,,,,
46199,2021-11-18,2021-07-27,SO58133,539,14682,9,2,2,,,,
46200,2021-10-21,2021-07-26,SO56468,478,13544,10,1,2,,,,
46201,2021-09-10,2021-06-20,SO54142,606,16354,1,1,1,,,,
46202,2021-08-03,2021-05-17,SO51973,528,22846,9,2,2,,,,
46203,2021-11-18,2021-07-24,SO58154,475,19655,4,1,1,,,,
46204,2021-08-15,2021-05-07,SO52613,584,25701,10,1,1,,,,
46205,2021-08-14,2021-04-29,SO52550,478,13596,7,1,2,,,,
46206,2021-08-02,2021-04-15,SO51941,478,20537,4,1,2,,,,
46207,2021-11-28,2021-10-11,SO58732,478,20698,4,1,2,,,,
46208,2021-09-16,2021-06-06,SO54472,223,28923,9,2,2,,,,
46209,2021-11-02,2021-07-29,SO57287,477,13237,4,3,1,,,,
46210,2021-08-21,2021-05-16,SO52899,478,23252,4,1,2,,,,
46211,2021-08-05,2021-06-18,SO52074,466,11211,6,3,2,,,,
46212,2021-11-06,2021-09-02,SO57519,479,14133,9,3,2,,,,
46213,2021-01-16,2020-10-05,SO48920,354,12275,8,1,1,,,,
46214,2021-11-06,2021-10-04,SO57493,480,27993,4,1,2,,,,
46215,2021-09-01,2021-08-12,SO53650,479,20666,4,2,2,,,,
46216,2021-11-09,2021-09-13,SO57651,475,18877,4,1,1,,,,
46217,2021-10-29,2021-08-04,SO56889,537,11855,4,2,1,,,,
46218,2021-11-24,2021-08-25,SO58473,478,13253,10,2,2,,,,
46219,2021-08-06,2021-06-28,SO52130,478,22338,4,1,2,,,,
46220,2021-11-06,2021-08-27,SO57514,485,13052,1,1,2,,,,
46221,2021-11-03,2021-10-07,SO57322,541,26697,4,1,1,,,,
46222,2021-12-14,2021-11-07,SO60041,215,24198,7,4,1,,,,
46223,2021-09-30,2021-08-05,SO55196,214,20513,1,4,1,,,,
46224,2021-12-14,2021-10-19,SO60034,539,20205,1,2,2,,,,
46225,2021-09-19,2021-06-14,SO54618,487,14725,6,3,1,,,,
46226,2021-12-18,2021-11-24,SO60280,214,17802,8,4,1,,,,
46227,2021-10-07,2021-07-05,SO55708,477,29266,6,1,2,,,,
46228,2021-12-25,2021-12-10,SO60764,229,11080,9,3,1,,,,
46229,2021-09-26,2021-09-05,SO54977,464,12678,9,3,2,,,,
46230,2021-10-04,2021-08-19,SO55510,478,29304,9,1,2,,,,
46231,2021-02-03,2020-12-16,SO49197,360,29415,7,1,1,,,,
46232,2021-12-02,2021-10-30,SO59198,584,22291,4,1,1,,,,
46233,2021-10-04,2021-07-20,SO55513,486,13807,8,2,1,,,,
46234,2021-12-30,2021-09-24,SO61055,474,11651,6,1,1,,,,
46235,2021-08-20,2021-07-25,SO52851,590,13667,7,1,1,,,,
46236,2021-12-04,2021-10-28,SO59319,487,20476,4,4,1,,,,
46237,2021-05-06,2021-04-07,SO50387,354,27407,1,1,1,,,,
46238,2021-04-04,2021-01-01,SO49934,379,24266,9,1,1,,,,
46239,2021-10-25,2021-07-18,SO56668,529,11475,10,2,1,,,,
46240,2021-08-27,2021-08-01,SO53231,466,12878,4,2,1,,,,
46241,2021-10-12,2021-08-16,SO55995,220,13923,4,2,1,,,,
46242,2021-05-19,2021-02-27,SO50517,352,27423,4,1,1,,,,
46243,2021-11-07,2021-07-11,SO57563,530,16198,10,1,2,,,,
46244,2021-05-30,2021-03-23,SO50631,383,19511,10,1,1,,,,
46245,2021-08-09,2021-07-16,SO52286,528,11146,9,2,2,,,,
46246,2021-10-29,2021-09-26,SO56893,581,20668,4,1,1,,,,
46247,2021-08-31,2021-05-05,SO53442,596,15790,9,1,1,,,,
46248,2021-07-07,2021-04-01,SO51278,565,27766,8,1,1,,,,
46249,2021-08-31,2021-06-30,SO53406,537,21962,9,1,1,,,,
46250,2021-12-18,2021-11-11,SO60258,598,14957,7,1,1,,,,
46251,2021-12-15,2021-08-18,SO60071,528,15849,1,1,3,,,,
46252,2021-07-24,2021-04-09,SO51569,479,15017,4,2,2,,,,
46253,2021-12-16,2021-09-10,SO60127,599,14946,7,1,1,,,,
46254,2021-03-11,2020-12-29,SO49641,358,14276,9,1,1,,,,
46255,2021-09-30,2021-08-25,SO55186,223,17325,9,1,2,,,,
46256,2021-09-20,2021-05-29,SO54671,375,16408,7,1,1,,,,
46257,2021-11-08,2021-08-09,SO57598,477,11749,9,2,2,,,,
46258,2021-10-11,2021-07-13,SO55932,223,11412,8,3,2,,,,
46259,2021-11-21,2021-08-22,SO58311,477,23673,6,1,1,,,,
46260,2021-12-10,2021-09-06,SO59741,536,20583,8,1,2,,,,
46261,2021-11-07,2021-09-25,SO57543,223,14213,9,2,3,,,,
46262,2021-07-10,2021-03-17,SO51333,529,22631,10,2,2,,,,
46263,2021-11-09,2021-09-20,SO57634,479,11262,6,1,2,,,,
46264,2021-07-10,2021-03-23,SO51325,528,11083,4,2,1,,,,
46265,2021-11-13,2021-08-11,SO57877,214,28468,10,3,1,,,,
46266,2021-10-22,2021-08-07,SO56530,480,12675,9,3,1,,,,
46267,2021-09-25,2021-07-06,SO54971,580,22961,9,1,1,,,,
46268,2021-11-19,2021-08-01,SO58195,356,13259,8,1,1,,,,
46269,2021-08-22,2021-05-17,SO52959,354,11459,9,1,1,,,,
46270,2021-08-15,2021-05-08,SO52577,354,11346,7,1,1,,,,
46271,2021-07-06,2021-04-01,SO51262,358,11340,7,1,1,,,,
46272,2021-07-17,2021-04-23,SO51448,528,11080,9,3,2,,,,
46273,2021-09-09,2021-06-24,SO54042,528,13983,9,2,2,,,,
46274,2021-09-20,2021-06-04,SO54673,528,11609,10,3,2,,,,
46275,2021-10-15,2021-08-22,SO56151,477,20676,4,2,2,,,,
46276,2021-09-04,2021-06-02,SO53792,477,21299,1,2,2,,,,
46277,2021-09-18,2021-06-05,SO54571,598,15860,1,1,1,,,,
46278,2021-12-02,2021-09-23,SO59159,215,21693,4,2,1,,,,
46279,2021-10-10,2021-09-17,SO55909,229,13336,4,3,1,,,,
46280,2021-12-23,2021-10-25,SO60605,358,14116,1,1,1,,,,
46281,2021-11-16,2021-10-29,SO58034,466,22500,7,4,2,,,,
46282,2021-12-11,2021-10-13,SO59817,538,27355,9,2,2,,,,
46283,2021-12-08,2021-08-29,SO59606,529,25699,10,1,2,,,,
46284,2021-07-23,2021-05-09,SO51528,484,18219,9,3,1,,,,
46285,2021-12-30,2021-11-14,SO61087,214,24632,1,4,1,,,,
46286,2021-09-14,2021-06-15,SO54325,229,14060,9,1,1,,,,
46287,2021-04-25,2021-01-10,SO50133,362,11345,7,1,1,,,,
46288,2021-12-02,2021-11-05,SO59150,539,17824,8,2,2,,,,
46289,2021-08-17,2021-05-24,SO52687,215,13268,6,3,1,,,,
46290,2021-10-04,2021-08-21,SO55536,528,13330,6,2,2,,,,
46291,2021-07-20,2021-06-05,SO51490,478,11171,4,3,2,,,,
46292,2021-12-16,2021-08-31,SO60123,358,14171,8,1,1,,,,
46293,2021-12-11,2021-10-19,SO59775,477,21790,4,2,2,,,,
46294,2021-10-08,2021-09-17,SO55776,223,21843,8,1,2,,,,
46295,2021-11-15,2021-09-11,SO57990,220,20969,7,2,1,,,,
46296,2021-08-14,2021-05-07,SO52542,223,28101,6,1,2,,,,
46297,2021-08-20,2021-08-03,SO52856,480,12895,6,3,2,,,,
46298,2021-12-17,2021-09-03,SO60228,539,17154,4,3,2,,,,
46299,2021-08-05,2021-07-14,SO52072,215,11113,9,3,1,,,,
46300,2021-08-01,2021-06-04,SO51913,477,14329,4,2,2,,,,
46301,2021-08-07,2021-06-15,SO52208,538,21603,1,2,2,,,,
46302,2021-11-06,2021-10-01,SO57505,215,15068,8,5,1,,,,
46303,2021-10-13,2021-06-16,SO56033,480,16717,6,3,2,,,,
46304,2021-12-08,2021-08-31,SO59640,584,23139,4,1,1,,,,
46305,2021-12-01,2021-11-04,SO59085,529,29092,9,1,2,,,,
46306,2021-09-26,2021-08-04,SO55018,537,11539,4,2,1,,,,
46307,2021-08-06,2021-05-28,SO52122,488,11700,4,1,1,,,,
46308,2021-12-01,2021-08-10,SO59079,352,13583,10,1,1,,,,
46309,2021-08-13,2021-06-24,SO52471,479,11953,1,1,2,,,,
46310,2021-12-02,2021-09-21,SO59178,480,11066,1,3,2,,,,
46311,2021-12-06,2021-08-13,SO59437,480,15449,10,3,2,,,,
46312,2021-12-21,2021-11-19,SO60501,540,20239,9,2,1,,,,
46313,2021-11-05,2021-09-14,SO57437,539,28982,4,1,2,,,,
46314,2021-11-04,2021-09-17,SO57422,576,25075,4,1,1,,,,
46315,2021-12-03,2021-10-02,SO59228,536,12969,6,2,2,,,,
46316,2021-11-27,2021-08-07,SO58697,223,22598,8,5,2,,,,
46317,2021-09-07,2021-06-05,SO53940,477,20636,4,2,1,,,,
46318,2021-10-30,2021-09-15,SO56919,539,29177,4,2,2,,,,
46319,2021-08-27,2021-04-29,SO53205,483,11330,6,3,1,,,,
46320,2021-04-06,2021-01-26,SO49947,385,19471,10,1,1,,,,
46321,2021-08-24,2021-05-28,SO53023,214,11277,6,3,1,,,,
46322,2021-11-29,2021-09-06,SO58827,606,22119,4,1,1,,,,
46323,2021-12-29,2021-12-08,SO61006,583,17163,4,1,1,,,,
46324,2021-11-13,2021-10-17,SO57862,529,25197,4,2,2,,,,
46325,2021-12-27,2021-10-30,SO60845,223,15039,9,1,2,,,,
46326,2021-11-26,2021-09-05,SO58616,541,15119,10,1,1,,,,
46327,2021-11-12,2021-07-22,SO57802,379,19510,10,1,1,,,,
46328,2021-04-13,2021-01-08,SO50012,358,27255,1,1,1,,,,
