,OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
3149,2020-11-13,,SO48167,362,26539,,1.0,1.0
3150,2020-10-22,2020-09-01,SO47895,332,15347,4.0,1.0,1.0
3151,2020-12-30,2020-09-03,SO48719,368,23099,9.0,1.0,1.0
3152,2020-08-14,2020-04-25,SO47182,354,26298,1.0,1.0,1.0
3153,2020-05-12,2020-02-21,SO46191,310,14956,8.0,1.0,1.0
3154,2020-03-24,,SO45733,311,11624,4.0,1.0,1.0
3155,2020-02-08,2019-12-15,SO45393,312,14171,8.0,1.0,1.0
3156,2020-07-21,2020-05-25,SO46845,358,11603,10.0,1.0,1.0
3157,2020-04-29,2020-03-28,SO46009,344,11917,9.0,1.0,1.0
3158,2020-11-26,2020-09-16,SO48250,370,22572,9.0,1.0,1.0
3159,2020-12-23,2020-10-22,SO48643,342,20869,10.0,,1.0
3160,2020-08-22,2020-05-08,SO47263,358,12589,9.0,1.0,1.0
3161,2020-07-03,,SO46694,373,13220,4.0,1.0,1.0
3162,2020-07-24,2020-06-30,,379,13577,7.0,1.0,1.0
3163,2020-03-17,,SO45690,310,19958,9.0,1.0,1.0
3164,2020-10-12,2020-09-21,SO47806,340,15348,1.0,1.0,1.0
3165,2020-07-31,2020-04-10,SO46927,362,12348,9.0,1.0,1.0
3166,2020-09-15,2020-06-23,SO47556,379,14701,7.0,1.0,1.0
3167,2020-02-24,2020-01-01,SO45489,310,19602,9.0,1.0,1.0
3168,2020-07-05,,SO46711,369,13592,7.0,1.0,1.0
3169,2020-03-02,2019-11-28,SO45587,310,11531,4.0,1.0,1.0
3170,2020-08-26,2020-08-11,SO47299,369,13425,1.0,1.0,1.0
3171,2020-02-11,,SO45421,313,19576,9.0,,1.0
3172,2020-10-19,2020-07-09,SO47864,373,21966,9.0,1.0,1.0
3173,2020-06-25,2020-05-08,SO46565,311,12769,1.0,1.0,1.0
3174,2020-03-11,2019-12-25,SO45647,347,25997,4.0,1.0,1.0
3175,2020-12-27,2020-11-26,SO48683,385,17648,7.0,1.0,1.0
3176,2020-09-03,,SO47476,352,12693,9.0,1.0,1.0
3177,2020-06-27,2020-04-04,SO46584,348,12252,9.0,1.0,1.0
3178,2020-12-07,2020-08-11,SO48471,375,22909,9.0,1.0,1.0
3179,2020-04-03,,SO45829,310,20245,9.0,1.0,
3180,2020-04-18,2020-03-31,SO45929,310,11825,4.0,,1.0
3181,2020-11-01,2020-07-05,SO48095,332,20590,8.0,1.0,1.0
3182,2020-09-25,2020-09-01,SO47626,320,26150,9.0,1.0,1.0
3183,2020-06-08,2020-04-08,SO46438,313,12174,4.0,,1.0
3184,2020-03-01,2020-01-08,SO45584,336,25828,9.0,,1.0
3185,2020-06-18,2020-05-11,SO46497,310,13558,7.0,1.0,1.0
3186,2020-11-11,2020-08-15,SO48155,371,22408,9.0,1.0,1.0
3187,2020-03-20,2020-02-09,SO45706,313,11267,4.0,1.0,1.0
3188,2020-08-02,2020-04-19,SO47084,370,21561,9.0,1.0,1.0
3189,2020-12-07,2020-10-02,SO48458,371,17097,10.0,1.0,1.0
3190,2020-08-14,2020-07-29,SO47185,356,12133,10.0,1.0,
3191,2020-04-29,2019-12-30,SO46003,312,11831,4.0,,1.0
3192,2020-07-14,2020-06-01,SO46796,360,26247,4.0,1.0,1.0
3193,2020-08-27,2020-05-24,SO47304,379,16272,10.0,1.0,1.0
3194,2020-06-27,2020-05-16,SO46577,311,12913,1.0,1.0,1.0
3195,2020-08-17,2020-05-31,SO47203,370,25883,6.0,,1.0
3196,2020-01-15,2019-10-04,SO45164,349,11453,9.0,1.0,1.0
3197,2020-07-25,2020-05-16,SO46883,352,26241,4.0,1.0,1.0
3198,2020-01-10,,SO45127,313,29158,1.0,1.0,1.0
3199,2020-10-12,2020-07-10,SO47805,379,22198,9.0,1.0,1.0
3200,2020-06-02,2020-05-13,SO46397,328,27014,6.0,1.0,1.0
3201,2020-12-11,,SO48504,340,20879,10.0,,1.0
3202,2020-08-04,2020-04-14,SO47099,324,26134,9.0,1.0,1.0
3203,2020-03-18,,SO45696,314,11326,4.0,1.0,1.0
3204,2020-06-02,2020-03-15,SO46394,314,15055,8.0,1.0,1.0
3205,2020-03-04,2020-01-21,SO45609,311,14774,8.0,1.0,1.0
3206,2020-08-28,2020-06-25,SO47315,379,13840,7.0,1.0,1.0
3207,2020-10-15,2020-06-30,SO47835,383,24904,9.0,1.0,1.0
3208,2020-11-25,2020-11-04,SO48243,371,22411,9.0,1.0,1.0
3209,2020-11-16,2020-09-21,SO48184,381,24908,9.0,1.0,1.0
3210,2020-10-28,2020-07-03,SO47936,324,26192,9.0,1.0,
3211,2020-01-13,2019-12-10,SO45148,342,14656,1.0,1.0,1.0
3212,2020-07-03,,SO46698,377,21206,9.0,1.0,1.0
3213,2020-07-15,2020-03-23,SO46802,336,15188,1.0,1.0,1.0
3214,2020-10-30,2020-07-17,SO47949,377,13477,4.0,1.0,1.0
3215,2020-02-22,2020-01-24,SO45468,311,23164,6.0,1.0,1.0
3216,2020-10-24,2020-08-18,SO47906,338,27082,6.0,1.0,1.0
3217,2020-10-12,2020-07-10,SO47805,379,22198,9.0,1.0,1.0
3218,2020-11-27,2020-10-08,SO48252,320,20864,10.0,1.0,1.0
3219,2020-03-20,2019-12-29,SO45704,312,14772,8.0,1.0,1.0
3220,2020-09-14,2020-07-27,SO47555,368,15674,8.0,1.0,1.0
3221,2020-09-02,2020-08-12,SO47467,371,13446,4.0,1.0,1.0
3222,2020-06-18,2020-05-11,SO46497,310,13558,7.0,1.0,1.0
3223,2020-11-27,2020-10-13,SO48261,328,27101,6.0,1.0,1.0
3224,2020-12-08,2020-10-07,SO48476,385,26512,6.0,,1.0
3225,2020-04-14,2020-02-12,SO45894,332,19450,8.0,,1.0
3226,2020-12-12,2020-09-01,SO48528,379,22908,9.0,1.0,1.0
3227,2020-07-17,2020-05-18,SO46813,379,13152,4.0,,1.0
3228,2020-10-28,2020-07-03,SO47936,324,26192,9.0,1.0,
3229,2020-04-15,2020-01-12,SO45905,311,20152,9.0,1.0,1.0
3230,2020-12-01,2020-10-09,SO48410,358,26649,4.0,1.0,1.0
3231,2020-10-17,2020-07-13,SO47847,368,16278,8.0,,1.0
3232,2020-08-06,2020-07-10,SO47111,369,25100,6.0,,1.0
3233,2020-07-27,,SO46894,356,26120,4.0,1.0,
3234,2020-08-18,2020-07-13,SO47215,368,28836,6.0,1.0,1.0
3235,2020-12-03,2020-11-17,SO48427,389,14289,4.0,1.0,1.0
3236,2020-01-26,,SO45233,344,11472,9.0,1.0,1.0
3237,2020-01-01,,SO45079,312,29255,4.0,1.0,1.0
3238,2020-03-25,2020-01-12,SO45743,313,19631,9.0,1.0,1.0
3239,2020-07-05,2020-04-16,SO46717,368,25048,6.0,1.0,1.0
3240,2020-12-03,2020-11-17,SO48427,389,14289,4.0,1.0,1.0
3241,2020-08-20,2020-05-24,SO47232,373,15627,8.0,1.0,1.0
3242,2020-06-12,2020-03-19,SO46468,311,24431,6.0,1.0,1.0
3243,2020-12-26,2020-09-16,,370,13729,1.0,1.0,1.0
3244,2020-12-11,,SO48504,340,20879,10.0,,1.0
3245,2020-10-08,2020-08-21,SO47783,371,22197,,,1.0
3246,2020-08-17,2020-04-30,SO47211,362,12578,,1.0,1.0
3247,2020-04-15,2020-02-28,SO45900,312,11837,4.0,1.0,1.0
3248,2020-10-08,2020-08-21,SO47783,371,22197,,,1.0
3249,2020-01-16,2019-09-30,SO45170,351,11462,9.0,,1.0
3250,2020-02-28,2020-01-15,SO45511,311,12523,,,1.0
3251,2020-06-16,2020-03-07,SO46490,313,12189,4.0,1.0,1.0
3252,2020-07-03,2020-05-15,SO46691,368,13142,4.0,,1.0
3253,2020-09-04,2020-06-22,SO47477,352,28560,7.0,,1.0
3254,2020-04-20,2019-12-21,SO45938,311,11654,4.0,1.0,1.0
3255,2020-01-11,2019-09-26,SO45133,314,29163,1.0,1.0,1.0
3256,2020-07-21,,SO46854,375,20997,9.0,,1.0
3257,2020-07-24,2020-06-18,SO46873,377,21167,9.0,1.0,1.0
3258,2020-04-27,2020-02-26,SO45985,314,11708,4.0,,1.0
3259,2020-07-13,2020-04-21,SO46788,358,12342,9.0,,1.0
3260,2020-12-03,,SO48421,387,19361,10.0,,1.0
3261,2020-04-18,2020-02-03,SO45930,328,18148,7.0,1.0,1.0
3262,2020-06-26,2020-03-10,SO46575,351,12338,9.0,1.0,1.0
3263,2020-07-26,2020-06-07,SO46884,368,13565,7.0,1.0,1.0
3264,2020-05-29,2020-04-07,SO46311,314,12841,7.0,1.0,1.0
3265,2020-07-14,,SO46798,368,21201,9.0,1.0,1.0
3266,2020-08-05,2020-07-20,SO47103,368,13369,1.0,1.0,1.0
3267,2020-07-29,2020-06-09,SO46904,387,17080,7.0,1.0,1.0
3268,2020-11-19,,SO48201,356,26601,4.0,1.0,1.0
3269,2020-04-02,2020-03-07,SO45822,312,20246,9.0,1.0,1.0
3270,2020-10-17,,SO47846,368,14779,7.0,1.0,1.0
3271,2020-05-20,2020-03-16,SO46252,313,14939,8.0,1.0,1.0
3272,2020-05-15,2020-02-17,SO46213,314,12050,4.0,1.0,1.0
3273,2020-09-20,2020-07-20,SO47594,342,26154,9.0,1.0,1.0
3274,2020-08-05,,SO47104,379,13279,4.0,1.0,
3275,2020-02-24,2019-12-15,SO45485,312,11257,4.0,1.0,1.0
3276,2020-06-01,,SO46390,313,12440,4.0,1.0,1.0
3277,2020-02-04,2019-12-31,SO45369,314,19269,9.0,1.0,1.0
3278,2020-12-23,2020-10-22,SO48643,342,20869,10.0,,1.0
3279,2020-09-12,2020-06-11,SO47532,383,24888,9.0,1.0,1.0
3280,2020-07-11,,SO46760,387,13986,4.0,1.0,1.0
3281,2020-08-01,2020-04-06,SO47073,369,25287,6.0,1.0,1.0
3282,2020-02-19,2020-01-14,SO45459,310,19605,9.0,,1.0
3283,2020-08-13,,SO47166,368,15656,8.0,1.0,1.0
3284,2020-01-22,2019-10-28,SO45212,314,18729,9.0,,1.0
3285,2020-02-04,2019-12-31,SO45369,314,19269,9.0,1.0,1.0
3286,2020-12-30,,SO48722,369,22937,9.0,1.0,1.0
3287,2020-09-29,2020-06-27,SO47643,389,19290,10.0,1.0,1.0
3288,2020-04-09,2020-01-01,SO45863,314,11873,4.0,1.0,1.0
3289,2020-10-19,2020-07-24,SO47865,352,12701,9.0,1.0,1.0
3290,2020-01-03,2019-09-11,,310,22785,6.0,1.0,1.0
3291,2020-06-12,2020-03-17,SO46474,342,25944,9.0,1.0,1.0
3292,2020-12-25,2020-09-02,SO48674,334,26548,9.0,,1.0
3293,2020-08-09,2020-07-09,SO47139,375,13238,4.0,,1.0
3294,2020-10-09,,SO47785,356,28708,7.0,,1.0
3295,2020-11-10,2020-10-21,SO48146,371,22578,9.0,,1.0
3296,2020-04-07,2019-12-26,SO45858,350,11952,9.0,1.0,1.0
3297,2020-01-30,,SO45249,310,14928,10.0,,1.0
3298,2020-07-29,2020-06-17,SO46908,370,21189,9.0,1.0,1.0
3299,2020-08-30,2020-08-14,SO47331,332,20807,10.0,1.0,1.0
3300,2020-10-30,,SO47954,322,26191,9.0,1.0,1.0
3301,2020-07-19,2020-06-20,SO46834,379,12923,4.0,1.0,1.0
3302,2020-03-20,,SO45705,311,23378,6.0,,1.0
3303,2020-08-20,,SO47238,370,16405,10.0,1.0,1.0
3304,2020-12-29,2020-10-25,SO48703,369,15004,7.0,1.0,1.0
3305,2020-09-25,2020-09-06,SO47622,338,20837,10.0,,1.0
3306,2020-11-17,2020-10-09,SO48190,322,26443,9.0,1.0,1.0
3307,2020-05-20,2020-04-29,SO46254,310,12096,4.0,1.0,1.0
3308,2020-09-13,2020-05-26,SO47536,387,14088,1.0,1.0,1.0
3309,2020-08-26,2020-08-11,SO47299,369,13425,1.0,1.0,1.0
3310,2020-05-03,,SO46129,313,20420,9.0,1.0,1.0
3311,2020-10-17,,SO47846,368,14779,7.0,1.0,1.0
3312,2020-03-28,2020-02-02,SO45759,313,11295,4.0,1.0,1.0
3313,2020-12-25,2020-11-26,SO48670,377,13715,4.0,1.0,1.0
3314,2020-11-04,2020-07-23,SO48109,369,13489,1.0,1.0,1.0
3315,2020-02-10,2019-12-24,SO45406,351,25987,4.0,1.0,1.0
3316,2020-01-27,,SO45234,328,18009,7.0,1.0,1.0
3317,2020-08-27,2020-07-30,SO47307,334,20711,10.0,1.0,1.0
3318,2020-01-19,2019-12-03,SO45189,310,29145,1.0,1.0,1.0
3319,2020-06-07,,SO46432,342,15016,4.0,1.0,1.0
3320,2020-10-30,2020-09-18,SO47945,370,14791,7.0,1.0,1.0
3321,2020-10-15,2020-09-25,SO47830,383,19308,10.0,1.0,1.0
3322,2020-07-25,2020-05-16,SO46883,352,26241,4.0,1.0,1.0
3323,2020-10-20,2020-08-11,SO47873,383,26321,6.0,1.0,1.0
3324,2020-02-20,2020-01-07,SO45464,314,19586,9.0,1.0,1.0
3325,2020-02-25,,SO45495,342,25821,9.0,1.0,1.0
3326,2020-04-19,2020-03-08,SO45934,313,11666,4.0,1.0,1.0
3327,2020-05-31,2020-03-08,SO46321,330,14894,1.0,1.0,1.0
3328,2020-07-05,,SO46711,369,13592,7.0,1.0,1.0
3329,2020-07-05,2020-05-06,SO46712,373,13779,7.0,1.0,1.0
3330,2020-08-13,2020-05-19,SO47168,377,13286,1.0,,1.0
3331,2020-03-24,2019-11-28,SO45728,313,14426,8.0,1.0,1.0
3332,2020-05-21,2020-04-03,SO46259,313,12025,1.0,1.0,1.0
3333,2020-08-28,2020-08-06,SO47322,342,15287,1.0,1.0,1.0
3334,2020-08-30,2020-08-14,SO47331,332,20807,10.0,1.0,1.0
3335,2020-11-18,,SO48193,352,26499,,1.0,1.0
3336,2020-02-11,,SO45420,313,19561,9.0,,1.0
3337,2020-12-23,2020-10-22,SO48643,342,20869,10.0,,1.0
3338,2020-08-25,2020-06-13,SO47282,381,19258,10.0,1.0,1.0
3339,2020-06-10,2020-05-18,SO46453,313,20626,9.0,1.0,1.0
3340,2020-07-11,2020-05-19,SO46761,324,19924,8.0,1.0,1.0
3341,2020-04-03,2019-12-16,SO45830,314,20151,9.0,1.0,1.0
3342,2020-10-08,2020-08-21,SO47783,371,22197,,,1.0
3343,2020-07-13,2020-06-21,SO46787,332,15195,4.0,1.0,1.0
3344,2020-10-03,,SO47753,360,13020,9.0,1.0,1.0
3345,2020-10-05,,SO47763,379,22170,9.0,1.0,1.0
3346,2020-08-13,2020-04-29,,360,12123,10.0,,1.0
3347,2020-05-05,2020-04-01,SO46143,347,26090,4.0,1.0,1.0
3348,2020-08-28,2020-08-13,SO47319,370,13299,4.0,,1.0
3349,2020-04-19,2020-01-20,SO45936,349,26016,4.0,1.0,1.0
3350,2020-12-31,,SO48723,369,14944,7.0,1.0,1.0
3351,2020-04-04,2020-02-07,SO45836,311,14823,8.0,,1.0
3352,2020-05-01,2020-02-01,SO46117,310,20446,9.0,1.0,1.0
3353,2020-12-26,,SO48675,379,15079,7.0,1.0,1.0
3354,2020-02-07,2020-01-14,SO45392,344,11762,9.0,1.0,1.0
3355,2020-11-23,2020-08-15,,326,26444,9.0,1.0,1.0
3356,2020-12-01,2020-09-14,SO48407,375,22913,9.0,1.0,1.0
3357,2020-12-14,2020-09-30,SO48550,326,19315,7.0,1.0,1.0
3358,2020-04-09,2020-03-25,SO45864,311,19968,9.0,1.0,1.0
3359,2020-10-24,2020-08-18,SO47906,338,27082,6.0,1.0,1.0
3360,2020-12-08,2020-10-07,SO48476,385,26512,6.0,,1.0
3361,2020-04-08,,SO45861,311,12650,7.0,1.0,1.0
3362,2020-04-20,2020-02-25,SO45946,350,11914,9.0,1.0,1.0
3363,2020-09-30,2020-06-25,SO47657,326,26138,9.0,1.0,1.0
3364,2020-08-22,2020-07-04,SO47261,362,26305,1.0,1.0,1.0
3365,2020-02-19,,SO45457,313,27752,6.0,1.0,1.0
3366,2020-02-27,,SO45508,310,12510,7.0,1.0,
3367,2020-01-16,2019-12-08,SO45169,314,18766,9.0,1.0,1.0
3368,2020-05-16,2020-01-31,SO46218,313,12820,7.0,,1.0
3369,2020-02-26,2019-11-01,SO45504,340,14730,,1.0,1.0
3370,2020-05-19,2020-03-06,SO46247,334,14882,4.0,1.0,1.0
3371,2020-09-04,2020-06-01,SO47481,373,21899,9.0,1.0,1.0
3372,2020-10-20,2020-08-11,SO47873,383,26321,6.0,1.0,1.0
3373,2020-09-22,2020-06-27,SO47603,379,21562,,,1.0
3374,2020-06-07,,SO46430,314,13564,7.0,1.0,1.0
3375,2020-02-11,2019-11-08,SO45411,313,28197,6.0,1.0,1.0
3376,2020-08-26,2020-07-08,SO47295,387,14005,4.0,1.0,1.0
3377,2020-11-17,2020-10-30,SO48186,379,16297,8.0,1.0,1.0
3378,2020-07-07,2020-04-28,SO46730,379,15100,8.0,1.0,1.0
3379,2020-05-08,2020-01-30,SO46165,310,12141,1.0,,1.0
3380,2020-02-14,2020-01-19,SO45437,312,28169,6.0,1.0,1.0
3381,2020-04-23,2020-01-07,SO45965,320,25921,9.0,,1.0
3382,2020-07-05,,SO46713,371,24778,6.0,,1.0
3383,2020-02-15,,SO45441,312,11216,1.0,,1.0
3384,2020-11-10,2020-10-03,SO48143,326,20720,,,1.0
3385,2020-03-14,2020-02-17,SO45664,312,14713,8.0,1.0,1.0
3386,2020-10-26,,SO47925,385,24900,,1.0,1.0
3387,2020-08-21,2020-05-22,SO47248,375,13340,4.0,1.0,1.0
3388,2020-08-22,2020-05-20,SO47262,379,21560,9.0,1.0,1.0
3389,2020-05-17,,SO46235,312,12151,4.0,1.0,1.0
3390,2020-08-28,2020-05-17,SO47320,377,13315,4.0,1.0,1.0
3391,2020-03-28,2019-12-12,SO45760,311,11329,4.0,,1.0
3392,2020-09-06,2020-07-21,SO47489,368,21888,9.0,1.0,1.0
3393,2020-02-15,2019-10-22,SO45440,312,14198,8.0,1.0,1.0
3394,2020-05-22,,SO46265,312,11934,1.0,1.0,1.0
3395,2020-03-10,2019-12-30,SO45642,313,11623,4.0,1.0,1.0
3396,2020-06-26,,,313,13536,7.0,1.0,1.0
3397,2020-06-17,2020-03-16,SO46496,312,20627,9.0,1.0,1.0
3398,2020-11-11,2020-09-30,SO48158,328,26433,9.0,,1.0
3399,2020-05-12,2020-04-16,SO46189,312,20606,9.0,1.0,1.0
3400,2020-07-11,,SO46762,368,13063,1.0,1.0,1.0
3401,2020-07-30,2020-06-01,SO46910,330,20710,10.0,1.0,1.0
3402,2020-11-23,2020-08-15,,326,26444,9.0,1.0,1.0
3403,2020-07-27,2020-06-16,SO46896,332,15189,1.0,1.0,1.0
3404,2020-10-18,,SO47854,320,15341,,1.0,1.0
3405,2020-02-14,,SO45432,312,14167,8.0,,1.0
3406,2020-12-03,2020-11-17,SO48427,389,14289,4.0,1.0,1.0
3407,2020-12-30,2020-10-12,SO48718,356,12382,10.0,1.0,1.0
3408,2020-05-08,2020-03-18,SO46169,313,12094,4.0,1.0,1.0
3409,2020-08-04,2020-05-06,SO47091,354,28532,7.0,1.0,1.0
3410,2020-01-19,2019-11-15,SO45188,311,14861,10.0,1.0,1.0
3411,2020-04-14,2020-02-26,SO45896,311,12632,7.0,1.0,1.0
3412,2020-04-28,,SO45994,311,11774,4.0,1.0,1.0
3413,2020-02-24,2019-11-13,SO45487,313,19556,9.0,1.0,1.0
3414,2020-10-01,2020-09-12,SO47732,369,13452,4.0,1.0,1.0
3415,2020-10-18,,SO47854,320,15341,,1.0,1.0
3416,2020-12-07,2020-09-10,SO48469,377,22961,9.0,1.0,1.0
3417,2020-06-15,2020-04-29,SO46486,332,19901,8.0,1.0,1.0
3418,2020-03-05,,SO45610,310,11303,1.0,1.0,1.0
3419,2020-07-06,2020-05-22,SO46729,320,26019,9.0,1.0,1.0
3420,2020-06-02,2020-04-02,SO46401,310,20993,9.0,1.0,1.0
3421,2020-05-30,2020-05-10,SO46316,351,26083,4.0,1.0,1.0
3422,2020-02-01,,SO45345,313,15048,10.0,1.0,1.0
3423,2020-09-14,,SO47552,368,21950,9.0,,1.0
3424,2020-03-17,2020-01-06,SO45688,320,14741,4.0,1.0,
3425,2020-07-23,2020-06-23,SO46866,369,12981,4.0,1.0,1.0
3426,2020-07-08,2020-05-23,SO46741,370,28766,6.0,1.0,1.0
3427,2020-12-16,2020-10-26,SO48576,362,13133,9.0,1.0,1.0
3428,2020-12-17,2020-10-02,SO48585,389,24919,9.0,1.0,1.0
3429,2020-04-18,2020-03-16,SO45927,312,11796,4.0,1.0,1.0
3430,2020-05-24,,SO46278,326,19496,8.0,,1.0
3431,2020-09-30,,SO47653,324,20163,8.0,1.0,1.0
3432,2020-09-26,2020-08-14,SO47633,371,21894,9.0,,1.0
3433,2020-12-29,,SO48712,338,27252,6.0,1.0,1.0
3434,2020-11-24,2020-09-25,SO48235,320,15367,1.0,1.0,1.0
3435,2020-09-10,2020-06-11,SO47518,373,21946,9.0,1.0,1.0
3436,2020-07-20,2020-04-08,SO46836,377,13769,7.0,1.0,1.0
3437,2020-04-15,2020-01-12,SO45905,311,20152,9.0,1.0,1.0
3438,2020-11-15,2020-09-12,SO48175,354,26545,4.0,1.0,1.0
3439,2020-11-04,2020-07-23,SO48109,369,13489,1.0,1.0,1.0
3440,2020-09-12,2020-06-16,SO47529,377,13429,4.0,1.0,1.0
3441,2020-12-23,,SO48653,360,20680,6.0,,1.0
3442,2020-01-17,2019-10-23,SO45175,313,29238,4.0,1.0,1.0
3443,2020-10-29,2020-09-20,SO47941,356,13010,9.0,1.0,1.0
3444,2020-08-01,,SO47074,362,26293,1.0,1.0,1.0
3445,2020-12-24,2020-11-25,SO48664,354,13521,9.0,1.0,1.0
3446,2020-08-14,,SO47181,368,13329,4.0,,1.0
3447,2020-12-12,,SO48520,377,16411,8.0,1.0,1.0
3448,2020-09-11,2020-06-28,SO47526,354,12215,10.0,1.0,1.0
3449,2020-09-26,2020-08-14,SO47633,371,21894,9.0,,1.0
3450,2020-01-22,,SO45207,312,29156,4.0,,1.0
3451,2020-01-02,,SO45084,310,29143,4.0,1.0,1.0
3452,2020-05-21,2020-02-12,SO46262,313,20445,9.0,1.0,1.0
3453,2020-09-02,2020-08-04,SO47465,340,15303,4.0,1.0,1.0
3454,2020-06-23,2020-05-12,SO46542,347,11431,8.0,1.0,1.0
3455,2020-03-17,2020-01-06,SO45688,320,14741,4.0,1.0,
3456,2020-02-26,,SO45496,314,29340,6.0,1.0,1.0
3457,2020-01-22,2019-12-10,SO45213,349,11464,9.0,1.0,1.0
3458,2020-05-02,2020-01-05,SO46120,313,12023,4.0,1.0,1.0
3459,2020-05-26,2020-04-25,SO46299,314,20264,9.0,1.0,1.0
3460,2020-12-06,2020-11-10,SO48453,385,17647,7.0,1.0,1.0
3461,2020-08-19,2020-05-17,SO47225,375,13277,,1.0,1.0
3462,2020-05-19,2020-03-29,SO46249,347,12000,9.0,1.0,1.0
3463,2020-09-21,2020-07-05,SO47598,358,26306,4.0,1.0,1.0
3464,2020-12-27,2020-11-26,SO48683,385,17648,7.0,1.0,1.0
3465,2020-07-05,2020-04-16,SO46717,368,25048,6.0,1.0,1.0
3466,2020-04-27,2020-02-27,SO45988,314,11675,1.0,1.0,1.0
3467,2020-01-07,2019-12-05,SO45110,311,18710,9.0,1.0,1.0
3468,2020-08-15,2020-06-11,SO47188,389,19253,10.0,1.0,1.0
3469,2020-12-29,,SO48705,373,14995,7.0,1.0,1.0
3470,2020-12-13,2020-10-16,SO48534,371,16448,8.0,1.0,1.0
3471,2020-10-21,2020-06-28,SO47885,385,24901,9.0,1.0,1.0
3472,2020-12-11,2020-09-04,SO48514,338,15427,4.0,,1.0
3473,2020-01-27,2019-11-24,SO45236,312,18731,9.0,1.0,1.0
3474,2020-03-28,2019-12-07,SO45763,314,19959,9.0,,1.0
3475,2020-06-24,,SO46561,312,20625,9.0,1.0,1.0
3476,2020-05-13,2020-04-26,SO46193,342,18634,7.0,1.0,1.0
3477,2020-06-09,2020-02-12,SO46449,345,12007,9.0,1.0,1.0
3478,2020-04-11,2020-02-02,SO45876,314,19975,9.0,1.0,1.0
3479,2020-08-06,2020-05-23,SO47118,362,28541,7.0,1.0,1.0
3480,2020-08-14,,SO47176,358,11492,8.0,1.0,1.0
3481,2020-03-10,2019-12-30,SO45642,313,11623,4.0,1.0,1.0
3482,2020-12-10,2020-11-02,SO48495,360,26602,4.0,1.0,1.0
3483,2020-09-19,,SO47580,389,14080,1.0,1.0,1.0
3484,2020-03-08,2020-01-23,SO45633,351,26011,4.0,1.0,1.0
3485,2020-07-06,2020-06-08,SO46728,358,12354,9.0,1.0,1.0
3486,2020-06-23,2020-05-12,SO46542,347,11431,8.0,1.0,1.0
3487,2020-01-22,2020-01-06,SO45206,313,12474,7.0,1.0,1.0
3488,2020-03-11,,SO45646,312,11289,,1.0,1.0
3489,2020-11-01,2020-10-02,SO48093,377,16588,10.0,1.0,1.0
3490,2020-12-24,2020-11-12,SO48661,332,15467,4.0,1.0,1.0
3491,2020-01-06,2019-09-24,SO45103,310,29140,1.0,1.0,1.0
3492,2020-07-10,2020-04-26,SO46750,377,16054,10.0,1.0,1.0
3493,2020-08-22,,SO47260,375,13233,1.0,1.0,1.0
3494,2020-10-30,,SO47948,369,13450,1.0,1.0,1.0
3495,2020-07-14,,SO46798,368,21201,9.0,1.0,1.0
3496,2020-11-27,2020-10-19,SO48264,328,26437,9.0,1.0,1.0
3497,2020-05-18,2020-04-16,SO46238,311,14838,8.0,1.0,1.0
3498,2020-11-10,2020-08-03,SO48142,362,12213,8.0,1.0,1.0
3499,2020-02-11,2019-11-02,SO45415,312,28092,6.0,1.0,1.0
3500,2020-03-03,2020-02-01,SO45601,348,11893,9.0,1.0,1.0
3501,2020-08-14,2020-04-18,SO47183,334,15200,4.0,1.0,1.0
3502,2020-07-17,2020-07-02,SO46816,370,13230,1.0,,1.0
3503,2020-10-12,2020-08-05,SO47801,328,20555,8.0,1.0,
3504,2020-05-16,,SO46228,349,11993,9.0,1.0,1.0
3505,2020-05-24,2020-03-04,SO46279,312,12155,1.0,1.0,1.0
3506,2020-06-23,2020-03-02,SO46555,351,12010,9.0,1.0,1.0
3507,2020-01-12,,SO45144,311,19093,9.0,1.0,
3508,2020-01-14,2019-12-08,SO45149,314,14941,10.0,1.0,1.0
3509,2020-04-12,,SO45885,313,12655,7.0,1.0,1.0
3510,2020-08-13,,SO47165,370,15649,8.0,,
3511,2020-02-11,2020-01-06,SO45419,314,19555,9.0,1.0,1.0
3512,2020-08-02,2020-04-09,SO47079,375,13359,4.0,1.0,1.0
3513,2020-06-23,2020-03-02,SO46555,351,12010,9.0,1.0,1.0
3514,2020-05-04,,SO46137,313,20600,9.0,1.0,1.0
3515,2020-11-28,2020-09-24,SO48270,360,13081,9.0,1.0,1.0
3516,2020-07-06,2020-05-26,SO46721,370,16046,10.0,1.0,1.0
3517,2020-02-11,,SO45420,313,19561,9.0,,1.0
3518,2020-09-15,2020-06-20,SO47559,362,12699,9.0,1.0,1.0
3519,2020-03-24,2019-12-11,SO45738,346,11900,9.0,1.0,1.0
3520,2020-09-03,2020-06-04,SO47473,369,21875,9.0,1.0,1.0
3521,2020-09-20,2020-07-16,SO47588,379,16428,10.0,,1.0
3522,2020-08-14,2020-07-29,SO47185,356,12133,10.0,1.0,
3523,2020-05-04,2020-04-03,SO46133,312,12105,4.0,1.0,1.0
3524,2020-06-17,2020-04-03,SO46495,311,20989,9.0,1.0,
3525,2020-06-10,2020-04-04,SO46451,310,12709,4.0,,1.0
3526,2020-03-04,2019-11-12,SO45602,312,12607,7.0,1.0,1.0
